no,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,buy_base_asset_volume,buy_quote_asset_volume,ignore
829,1577986020000,6954.27000000,6958.46000000,6945.00000000,6950.00000000,166.98480800,1577986199999,1160799.30314061,1731,89.39817900,621461.04280137,0
830,1577986200000,6950.31000000,6969.80000000,6948.53000000,6962.99000000,242.99333000,1577986379999,1691366.45541953,1900,135.82237800,945373.13932111,0
831,1577986380000,6962.70000000,6964.95000000,6953.98000000,6957.71000000,173.67246400,1577986559999,1208652.30864467,1395,82.03903900,570958.17598811,0
832,1577986560000,6957.71000000,6975.00000000,6954.34000000,6969.58000000,204.69700500,1577986739999,1425293.32047720,1804,114.95656900,800487.07617894,0
833,1577986740000,6969.58000000,6984.06000000,6968.18000000,6981.32000000,183.93684700,1577986919999,1283374.87673121,1507,123.01979400,858360.46588979,0
834,1577986920000,6982.84000000,6984.00000000,6967.90000000,6975.40000000,183.91026400,1577987099999,1282811.72006574,1177,89.00480800,620739.41603643,0
835,1577987100000,6974.36000000,6979.38000000,6969.23000000,6971.85000000,90.08864500,1577987279999,628297.47275856,775,41.82078900,291677.27458379,0
836,1577987280000,6972.45000000,6972.55000000,6962.96000000,6963.16000000,96.15958000,1577987459999,669908.62472510,974,55.91284400,389521.62509191,0
837,1577987460000,6963.16000000,6969.84000000,6961.22000000,6966.24000000,126.89863300,1577987639999,883908.26611160,917,64.09649400,446444.82605994,0
838,1577987640000,6966.24000000,6978.00000000,6965.47000000,6975.11000000,100.04816200,1577987819999,697483.74398505,817,58.07811200,404887.95256736,0
839,1577987820000,6975.18000000,6975.29000000,6966.00000000,6970.04000000,78.31592700,1577987999999,545880.33092489,864,35.81796400,249649.82492736,0
840,1577988000000,6970.04000000,6970.25000000,6949.96000000,6955.68000000,198.68659200,1577988179999,1382238.40420978,1572,97.48167500,678037.24921029,0
841,1577988180000,6955.62000000,6962.26000000,6950.37000000,6962.14000000,161.39702600,1577988359999,1122674.15455232,745,112.79266000,784590.75962383,0
842,1577988360000,6962.15000000,6970.00000000,6957.63000000,6969.04000000,64.93272000,1577988539999,452203.27329570,548,37.94651000,264258.24044580,0
843,1577988540000,6969.04000000,6969.99000000,6961.44000000,6965.97000000,63.58776700,1577988719999,442967.13471682,646,32.72503200,227969.09883745,0
844,1577988720000,6965.97000000,6968.49000000,6961.49000000,6962.76000000,53.71010600,1577988899999,374098.77000939,524,26.22101200,182633.57511193,0
845,1577988900000,6962.74000000,6967.47000000,6957.05000000,6965.63000000,69.89936000,1577989079999,486620.31030897,617,40.22704700,280056.74075566,0
846,1577989080000,6965.32000000,6971.31000000,6965.00000000,6971.08000000,50.06247700,1577989259999,348816.63376109,506,26.18629600,182464.50897556,0
847,1577989260000,6971.31000000,6975.00000000,6968.06000000,6973.44000000,62.49774000,1577989439999,435720.09319813,594,41.13919100,286827.00317330,0
848,1577989440000,6973.42000000,6976.56000000,6973.00000000,6974.03000000,45.79399800,1577989619999,319391.19966739,508,21.06239700,146901.31044492,0
849,1577989620000,6974.03000000,6975.00000000,6965.00000000,6965.00000000,59.98334400,1577989799999,418167.11356120,608,24.58640400,171397.99064595,0
850,1577989800000,6965.00000000,6971.56000000,6959.41000000,6971.52000000,74.49505500,1577989979999,518831.53290822,919,45.21244900,314930.15457150,0
851,1577989980000,6971.50000000,6974.03000000,6967.61000000,6971.04000000,46.90613300,1577990159999,326986.73987463,504,27.80065000,193795.49329066,0
852,1577990160000,6971.06000000,6985.00000000,6971.06000000,6973.21000000,170.61720100,1577990339999,1190734.52084414,930,123.55154300,862388.63109546,0
853,1577990340000,6973.21000000,6979.34000000,6972.27000000,6976.47000000,66.19297100,1577990519999,461769.82298685,586,42.85279300,298953.83835253,0
854,1577990520000,6976.57000000,6982.29000000,6976.00000000,6979.92000000,45.60550000,1577990699999,318284.54646090,483,28.13490900,196353.37190775,0
855,1577990700000,6979.94000000,6982.00000000,6972.75000000,6973.88000000,48.82395300,1577990879999,340689.50704296,605,19.47812200,135920.17704197,0
856,1577990880000,6973.93000000,6979.16000000,6973.61000000,6976.92000000,27.26292300,1577991059999,190198.77790923,375,12.58016600,87769.46524625,0
857,1577991060000,6975.78000000,6977.08000000,6975.01000000,6975.74000000,46.90719800,1577991239999,327225.89472975,584,17.85759600,124577.09338317,0
858,1577991240000,6975.61000000,6989.68000000,6974.24000000,6981.69000000,85.32525500,1577991419999,595913.53634345,1128,45.91174600,320607.55200412,0
859,1577991420000,6981.66000000,6983.98000000,6972.63000000,6974.02000000,70.91062000,1577991599999,494817.70938874,983,32.00803500,223351.42364494,0
860,1577991600000,6974.02000000,6976.67000000,6968.00000000,6973.18000000,115.31062100,1577991779999,804096.84212382,939,50.55457600,352564.63646788,0
861,1577991780000,6973.18000000,6973.18000000,6960.36000000,6963.33000000,72.07148800,1577991959999,502196.08056073,717,29.91329700,208463.24304563,0
862,1577991960000,6963.19000000,6969.72000000,6960.00000000,6969.16000000,74.26509600,1577992139999,517129.89415998,1213,42.73207800,297582.45828699,0
863,1577992140000,6969.17000000,6972.09000000,6963.06000000,6972.08000000,53.85844900,1577992319999,375291.29156640,1098,42.73261500,297772.52239002,0
864,1577992320000,6972.01000000,6979.36000000,6970.00000000,6978.13000000,65.45219100,1577992499999,456590.93007763,843,39.28077200,274028.19745590,0
865,1577992500000,6978.06000000,6989.82000000,6975.18000000,6975.96000000,212.91148000,1577992679999,1486230.22007941,1026,149.34180300,1042462.07191586,0
866,1577992680000,6975.19000000,6979.00000000,6971.36000000,6974.51000000,70.55109500,1577992859999,492123.08157611,735,28.02033800,195468.42763240,0
867,1577992860000,6974.10000000,6978.77000000,6973.53000000,6975.95000000,26.18191100,1577993039999,182632.15355583,546,18.91045100,131909.93162723,0
868,1577993040000,6975.87000000,6979.35000000,6973.54000000,6974.68000000,29.83411700,1577993219999,208119.49325967,507,13.33656400,93042.84716573,0
869,1577993220000,6974.18000000,6977.91000000,6965.51000000,6976.24000000,124.34356500,1577993399999,866970.00387233,733,52.94155500,369139.65560154,0
870,1577993400000,6975.93000000,6979.31000000,6969.17000000,6977.97000000,40.83919600,1577993579999,284792.60192384,682,16.41564200,114492.75252139,0
871,1577993580000,6977.97000000,6993.52000000,6977.93000000,6987.01000000,65.23288300,1577993759999,455651.29334180,967,29.77060400,207973.28219791,0
872,1577993760000,6987.29000000,6993.19000000,6981.95000000,6990.78000000,66.09490900,1577993939999,461870.82956571,812,32.33256000,225952.44792864,0
873,1577993940000,6990.35000000,6993.72000000,6984.66000000,6986.68000000,71.11789100,1577994119999,497072.09899804,620,28.47262900,198985.21549403,0
874,1577994120000,6986.68000000,6988.66000000,6985.01000000,6986.22000000,30.77232300,1577994299999,215001.83836434,509,8.03012100,56105.32137428,0
875,1577994300000,6986.23000000,6994.70000000,6986.00000000,6993.88000000,43.96475100,1577994479999,307352.11427601,470,23.98150900,167647.89283796,0
876,1577994480000,6993.76000000,6995.00000000,6985.62000000,6986.54000000,79.53059900,1577994659999,556045.09432728,728,29.30554200,204906.66089660,0
877,1577994660000,6986.54000000,6989.64000000,6983.19000000,6987.63000000,62.38530700,1577994839999,435864.45594929,492,23.69061100,165538.00851418,0
878,1577994840000,6987.63000000,6988.21000000,6985.00000000,6985.01000000,29.70557300,1577995019999,207533.53314938,370,13.18230500,92099.46812300,0
879,1577995020000,6985.02000000,6986.34000000,6982.14000000,6983.27000000,62.70715700,1577995199999,437938.65449378,635,16.37282600,114349.98235604,0
880,1577995200000,6982.63000000,6983.22000000,6970.23000000,6974.57000000,127.99955000,1577995379999,892717.43756455,627,66.84577300,466146.56453051,0
881,1577995380000,6974.24000000,6974.24000000,6967.49000000,6974.16000000,45.88040300,1577995559999,319822.16007548,493,22.49671900,156818.05320127,0
882,1577995560000,6974.14000000,6975.32000000,6970.17000000,6973.99000000,23.41932400,1577995739999,163288.80505707,328,13.66544500,95282.67947301,0
883,1577995740000,6973.81000000,6975.00000000,6972.00000000,6973.19000000,30.97591600,1577995919999,216022.82953639,373,23.64032700,164867.44859223,0
884,1577995920000,6973.20000000,6973.45000000,6967.43000000,6969.80000000,34.33676400,1577996099999,239326.40981783,385,8.50761300,59305.27085025,0
885,1577996100000,6969.80000000,6971.20000000,6965.03000000,6969.46000000,36.31272300,1577996279999,253023.79453131,440,23.97337100,167048.37646203,0
886,1577996280000,6969.46000000,6970.33000000,6965.50000000,6966.55000000,42.35332600,1577996459999,295075.51554571,320,12.23415600,85231.87209214,0
887,1577996460000,6966.00000000,6966.65000000,6950.00000000,6957.43000000,129.00425200,1577996639999,897491.87473712,1048,40.86437800,284222.12259165,0
888,1577996640000,6957.03000000,6958.99000000,6941.27000000,6948.07000000,144.03683900,1577996819999,1000985.86021866,1158,43.24385900,300549.48328630,0
889,1577996820000,6948.95000000,6949.02000000,6943.17000000,6949.02000000,50.65320800,1577996999999,351861.36571841,549,27.55894600,191449.04850764,0
890,1577997000000,6949.93000000,6971.21000000,6949.00000000,6966.46000000,111.32077100,1577997179999,775085.30798985,1081,56.45401300,393001.59962780,0
891,1577997180000,6965.72000000,6966.76000000,6956.60000000,6957.18000000,27.79665000,1577997359999,193524.84464463,422,10.29614900,71684.50705107,0
892,1577997360000,6958.28000000,6962.10000000,6951.85000000,6956.31000000,51.01442400,1577997539999,354894.32539242,424,21.02335400,146280.26008447,0
893,1577997540000,6956.31000000,6964.60000000,6955.04000000,6962.00000000,39.35769500,1577997719999,273984.21875194,406,28.46001800,198131.75137731,0
894,1577997720000,6962.20000000,6962.65000000,6959.92000000,6961.00000000,17.55335500,1577997899999,122174.23291870,220,7.66300700,53335.61553744,0
895,1577997900000,6961.00000000,6962.32000000,6959.39000000,6962.25000000,49.85878400,1577998079999,347045.01751517,340,24.99690600,173988.40019256,0
896,1577998080000,6962.31000000,6967.59000000,6960.50000000,6962.29000000,34.24790300,1577998259999,238503.60028303,355,23.51288900,163748.05675724,0
897,1577998260000,6964.09000000,6964.09000000,6954.59000000,6956.59000000,42.26235900,1577998439999,294119.21008137,444,24.19641200,168385.01984520,0
898,1577998440000,6956.59000000,6958.01000000,6953.03000000,6956.28000000,25.77126700,1577998619999,179261.41184137,333,9.66512900,67238.33636988,0
899,1577998620000,6956.02000000,6956.02000000,6946.02000000,6948.49000000,74.49082100,1577998799999,517936.61775565,469,9.03588200,62808.54511902,0
900,1577998800000,6948.16000000,6959.46000000,6946.20000000,6957.40000000,53.77821600,1577998979999,373894.60094575,557,27.71045600,192682.18720530,0
901,1577998980000,6957.71000000,6958.36000000,6953.04000000,6955.42000000,26.94834300,1577999159999,187437.55429961,313,10.64776400,74057.36668692,0
902,1577999160000,6955.20000000,6959.31000000,6951.00000000,6957.12000000,36.58481800,1577999339999,254435.11267629,327,17.49438300,121691.13838307,0
903,1577999340000,6957.45000000,6958.87000000,6953.23000000,6956.87000000,27.78612900,1577999519999,193282.74374163,407,11.80714100,82140.98467426,0
904,1577999520000,6956.83000000,6959.91000000,6954.53000000,6959.40000000,26.39206800,1577999699999,183623.66805711,328,17.77734100,123689.71519179,0
905,1577999700000,6959.45000000,6959.99000000,6956.20000000,6957.04000000,26.84926600,1577999879999,186821.50362422,420,16.88137800,117470.96945398,0
906,1577999880000,6957.04000000,6957.27000000,6953.00000000,6954.04000000,24.98612000,1578000059999,173775.69436604,404,6.90047300,47993.86335406,0
907,1578000060000,6954.04000000,6962.83000000,6954.00000000,6961.01000000,36.53138500,1578000239999,254256.99000374,443,22.79539900,158664.99422029,0
908,1578000240000,6961.05000000,6966.25000000,6961.05000000,6964.55000000,36.37267800,1578000419999,253304.91535253,343,16.83142400,117199.96885028,0
909,1578000420000,6964.70000000,6968.88000000,6963.78000000,6967.39000000,19.34581700,1578000599999,134777.81552212,249,8.05313400,56107.33835307,0
910,1578000600000,6967.70000000,6971.36000000,6967.40000000,6970.10000000,39.60541200,1578000779999,276002.68880382,401,20.47696300,142704.48738262,0
911,1578000780000,6970.77000000,6971.29000000,6968.24000000,6969.05000000,15.03265500,1578000959999,104771.68303679,285,8.95282600,62397.93389422,0
912,1578000960000,6969.00000000,6969.27000000,6961.22000000,6962.15000000,39.34598900,1578001139999,274074.46966888,475,7.73441700,53871.47273140,0
913,1578001140000,6961.61000000,6975.92000000,6961.61000000,6972.79000000,44.68643000,1578001319999,311403.86103300,456,24.32144500,169490.09231465,0
914,1578001320000,6973.17000000,6980.00000000,6972.51000000,6975.62000000,43.13822000,1578001499999,300965.21909461,511,21.90720800,152843.69145706,0
915,1578001500000,6975.62000000,6983.00000000,6973.87000000,6983.00000000,51.24876900,1578001679999,357688.20121728,504,41.27561600,288097.82699855,0
916,1578001680000,6982.96000000,6985.00000000,6976.03000000,6977.29000000,43.99818900,1578001859999,307183.16195860,555,29.60741300,206728.38362888,0
917,1578001860000,6977.31000000,6978.00000000,6971.13000000,6973.82000000,29.38754800,1578002039999,204979.35872241,430,15.31584200,106831.22932323,0
918,1578002040000,6974.79000000,6979.02000000,6973.19000000,6977.82000000,30.12572500,1578002219999,210166.45383333,355,23.08292400,161038.87724333,0
919,1578002220000,6977.30000000,6978.43000000,6975.98000000,6977.73000000,13.71293800,1578002399999,95680.71320855,273,8.07053900,56312.49155497,0
920,1578002400000,6977.55000000,6977.73000000,6972.88000000,6973.42000000,29.62864200,1578002579999,206631.32816103,550,6.38603600,44540.23380197,0
921,1578002580000,6973.42000000,6974.42000000,6969.26000000,6969.26000000,36.52652500,1578002759999,254661.03866701,435,8.26182000,57607.68480760,0
922,1578002760000,6969.26000000,6969.79000000,6963.02000000,6964.63000000,34.29729400,1578002939999,238942.06982412,426,10.34116500,72040.38862171,0
923,1578002940000,6964.20000000,6965.90000000,6963.16000000,6965.75000000,37.69731000,1578003119999,262536.60829060,417,27.85277400,193978.06706865,0
924,1578003120000,6965.75000000,6968.70000000,6965.38000000,6967.73000000,41.29534300,1578003299999,287706.78811712,635,28.51019500,198634.89347883,0
925,1578003300000,6967.63000000,6974.56000000,6965.31000000,6971.57000000,49.98159700,1578003479999,348317.78859476,663,27.66222300,192796.30045029,0
926,1578003480000,6970.59000000,6978.24000000,6970.59000000,6976.27000000,36.23990400,1578003659999,252787.90099162,538,20.27672300,141451.52669754,0
927,1578003660000,6976.27000000,6977.29000000,6972.13000000,6973.53000000,32.72508000,1578003839999,228233.02628064,468,15.07673900,105157.78569492,0
928,1578003840000,6973.34000000,6974.76000000,6970.01000000,6970.14000000,24.73738800,1578004019999,172478.06018997,439,8.03259500,56011.30154196,0
929,1578004020000,6970.97000000,6971.72000000,6964.98000000,6966.71000000,28.78165500,1578004199999,200557.88604121,350,7.20886200,50237.51031715,0
930,1578004200000,6966.71000000,6967.87000000,6963.02000000,6967.24000000,44.79707600,1578004379999,312043.01563584,460,18.51064400,128953.94872635,0
931,1578004380000,6966.66000000,6967.84000000,6964.28000000,6965.39000000,18.37111300,1578004559999,127981.73748273,450,13.16239900,91698.60456761,0
932,1578004560000,6965.37000000,6971.33000000,6964.43000000,6970.03000000,16.79625100,1578004739999,117017.08133178,361,11.22774000,78223.29023227,0
933,1578004740000,6970.82000000,6971.68000000,6965.49000000,6966.52000000,25.56037300,1578004919999,178143.53725000,400,18.20112100,126858.15451068,0
934,1578004920000,6966.57000000,6967.77000000,6964.13000000,6966.60000000,16.60588600,1578005099999,115672.73027856,305,7.75110500,53993.02374054,0
935,1578005100000,6967.04000000,6968.38000000,6965.68000000,6968.34000000,20.45525500,1578005279999,142514.89459005,283,11.56711900,80591.08798038,0
936,1578005280000,6968.31000000,6970.74000000,6966.43000000,6969.68000000,19.95189300,1578005459999,139045.95670572,402,13.54587200,94404.43583711,0
937,1578005460000,6970.54000000,6975.84000000,6969.13000000,6974.04000000,20.71413900,1578005639999,144440.66472204,457,13.41133300,93521.38342649,0
938,1578005640000,6974.44000000,6976.32000000,6973.82000000,6975.00000000,18.51689600,1578005819999,129157.08746671,343,9.04271700,63078.02538180,0
939,1578005820000,6975.00000000,6975.99000000,6973.01000000,6974.80000000,14.64440900,1578005999999,102134.24388476,283,7.27842700,50763.08167983,0
940,1578006000000,6974.80000000,6974.80000000,6968.32000000,6971.06000000,23.10050300,1578006179999,161062.40501936,370,9.79251900,68276.13451649,0
941,1578006180000,6971.03000000,6974.70000000,6970.00000000,6970.50000000,24.10379300,1578006359999,168056.75595068,358,17.31195200,120703.01582652,0
942,1578006360000,6970.14000000,6973.97000000,6970.14000000,6973.46000000,19.85958800,1578006539999,138456.93414512,280,12.18920600,84980.88567872,0
943,1578006540000,6972.28000000,6973.19000000,6962.00000000,6962.59000000,86.62531700,1578006719999,603553.21762315,617,39.35161200,274108.21387776,0
944,1578006720000,6962.51000000,6966.11000000,6960.00000000,6962.90000000,30.52118000,1578006899999,212501.61915778,430,18.42070800,128253.46688102,0
945,1578006900000,6963.40000000,6964.85000000,6959.48000000,6959.80000000,22.53944800,1578007079999,156913.81795845,301,9.77082100,68030.72947139,0
946,1578007080000,6959.98000000,6960.00000000,6957.66000000,6958.89000000,17.82432300,1578007259999,124047.33873461,331,6.14003300,42731.32558945,0
947,1578007260000,6957.94000000,6959.00000000,6952.40000000,6954.20000000,61.61817800,1578007439999,428561.94830030,573,43.68510100,303833.42678494,0
948,1578007440000,6954.55000000,6962.39000000,6950.00000000,6957.98000000,69.71584600,1578007619999,484944.67762408,748,34.34486700,238947.71934154,0
949,1578007620000,6957.78000000,6962.34000000,6953.88000000,6962.34000000,81.78431300,1578007799999,569048.57660145,834,73.07692700,508465.87642613,0
950,1578007800000,6962.47000000,6974.75000000,6957.66000000,6970.67000000,90.48500900,1578007979999,630292.04998799,788,34.12835800,237715.90818792,0
951,1578007980000,6969.23000000,6970.87000000,6964.62000000,6965.33000000,20.11305500,1578008159999,140148.89051520,345,12.85239100,89560.46231986,0
952,1578008160000,6965.72000000,6969.90000000,6963.60000000,6966.20000000,28.36393100,1578008339999,197622.70873644,419,20.72457400,144397.22106300,0
953,1578008340000,6967.12000000,6969.46000000,6963.22000000,6965.00000000,21.43274500,1578008519999,149307.82576658,333,13.20011400,91963.35051803,0
954,1578008520000,6965.00000000,6967.22000000,6961.00000000,6961.00000000,27.40685100,1578008699999,190871.80086572,312,14.51044100,101054.48451154,0
955,1578008700000,6961.62000000,6966.67000000,6959.87000000,6963.32000000,22.01658700,1578008879999,153314.53615675,300,8.42434000,58666.04806804,0
956,1578008880000,6962.72000000,6968.62000000,6961.52000000,6968.32000000,22.30801300,1578009059999,155407.75085189,340,14.63173800,101936.92637257,0
957,1578009060000,6967.54000000,6968.82000000,6965.00000000,6966.24000000,19.18999400,1578009239999,133694.13392293,269,7.34782900,51194.94052520,0
958,1578009240000,6966.23000000,6966.24000000,6961.63000000,6965.19000000,26.73569900,1578009419999,186207.95415049,374,10.08968400,70272.34038100,0
959,1578009420000,6965.44000000,6965.74000000,6961.24000000,6965.71000000,25.32321800,1578009599999,176325.54443050,343,10.41326700,72511.33768587,0
960,1578009600000,6965.49000000,6965.71000000,6955.00000000,6956.32000000,38.05772100,1578009779999,264907.42918576,543,18.89075300,131500.63575798,0
961,1578009780000,6956.31000000,6957.63000000,6952.64000000,6953.27000000,42.90902700,1578009959999,298417.76497556,607,14.11234300,98154.60868796,0
962,1578009960000,6953.24000000,6959.92000000,6948.45000000,6958.11000000,92.39802700,1578010139999,642328.21579357,647,62.42108100,433925.98653892,0
963,1578010140000,6957.97000000,6966.47000000,6957.81000000,6965.17000000,17.07952800,1578010319999,118924.98966830,362,10.73885900,74773.85701583,0
964,1578010320000,6964.57000000,6965.00000000,6958.34000000,6962.98000000,41.32715100,1578010499999,287678.63038903,506,16.72050000,116383.88509283,0
965,1578010500000,6962.98000000,6963.00000000,6957.17000000,6959.00000000,31.69237500,1578010679999,220576.32480618,381,14.07469800,97962.76046150,0
966,1578010680000,6958.82000000,6960.65000000,6955.00000000,6960.00000000,21.47703600,1578010859999,149417.32261484,384,11.14175700,77516.93403437,0
967,1578010860000,6959.49000000,6961.83000000,6955.04000000,6958.67000000,20.97060200,1578011039999,145917.05696264,267,14.26040500,99228.29320576,0
968,1578011040000,6958.26000000,6958.89000000,6951.11000000,6951.56000000,43.26147500,1578011219999,300827.17198006,397,19.11406800,132915.11050444,0
969,1578011220000,6951.11000000,6956.78000000,6948.00000000,6955.63000000,20.18271300,1578011399999,140295.08195553,361,10.09159900,70152.54698232,0
970,1578011400000,6955.65000000,6955.78000000,6949.17000000,6954.88000000,33.75149200,1578011579999,234649.21148924,427,20.24430700,140742.46345585,0
971,1578011580000,6954.87000000,6955.00000000,6947.28000000,6952.34000000,72.29726400,1578011759999,502548.96288221,509,43.39923400,301692.63914446,0
972,1578011760000,6952.38000000,6954.73000000,6946.27000000,6946.98000000,28.31937400,1578011939999,196837.83364203,374,13.73506800,95478.68882361,0
973,1578011940000,6948.00000000,6948.78000000,6943.46000000,6946.15000000,26.88384700,1578012119999,186726.32506246,394,17.04909100,118416.06755136,0
974,1578012120000,6946.13000000,6946.93000000,6921.00000000,6928.19000000,148.86868400,1578012299999,1032076.28061971,1583,42.54975300,294977.46731454,0
975,1578012300000,6928.37000000,6938.00000000,6912.88000000,6927.85000000,238.33913700,1578012479999,1650174.08160457,2084,90.44550200,626300.60280015,0
976,1578012480000,6928.06000000,6937.99000000,6927.90000000,6932.72000000,57.86308000,1578012659999,401212.12584741,706,43.30978700,300307.28449037,0
977,1578012660000,6932.72000000,6941.12000000,6932.72000000,6934.67000000,60.46469600,1578012839999,419481.87647076,609,39.38622100,273262.47165710,0
978,1578012840000,6934.69000000,6940.00000000,6933.60000000,6938.77000000,37.01658100,1578013019999,256788.51898557,431,19.71717900,136783.22905678,0
979,1578013020000,6938.78000000,6938.93000000,6936.00000000,6937.00000000,33.57223300,1578013199999,232899.04736912,338,19.00691100,131858.17770487,0
980,1578013200000,6937.00000000,6946.03000000,6936.75000000,6944.96000000,71.73034200,1578013379999,497845.03412913,620,51.13312000,354886.57734730,0
981,1578013380000,6944.98000000,6946.07000000,6940.00000000,6944.31000000,44.63808300,1578013559999,309950.65060145,462,23.79766400,165254.52255991,0
982,1578013560000,6944.07000000,6944.79000000,6936.00000000,6936.92000000,36.25526300,1578013739999,251664.68244882,504,16.12265700,111935.54367845,0
983,1578013740000,6936.90000000,6936.93000000,6932.22000000,6935.63000000,32.67152300,1578013919999,226576.88930468,459,13.10296000,90872.91977553,0
984,1578013920000,6935.62000000,6939.47000000,6934.50000000,6937.34000000,49.36948400,1578014099999,342463.87184159,631,34.32233800,238091.57280987,0
985,1578014100000,6937.01000000,6938.05000000,6932.01000000,6936.05000000,43.59495800,1578014279999,302343.42335989,546,14.54213100,100863.53189396,0
986,1578014280000,6935.54000000,6936.75000000,6934.17000000,6935.67000000,29.88958100,1578014459999,207299.98078912,404,12.17265800,84425.51466554,0
987,1578014460000,6935.91000000,6941.00000000,6935.91000000,6937.81000000,51.01813000,1578014639999,354042.72895503,520,33.74033700,234151.20233418,0
988,1578014640000,6937.36000000,6938.46000000,6934.68000000,6936.84000000,30.63622400,1578014819999,212519.24827934,380,21.27037100,147555.55204953,0
989,1578014820000,6936.48000000,6938.09000000,6934.50000000,6936.99000000,49.54623800,1578014999999,343691.71597335,473,35.14146800,243775.92901633,0
990,1578015000000,6935.72000000,6937.10000000,6931.58000000,6932.71000000,31.70662800,1578015179999,219898.21807190,387,7.50318100,52040.50829020,0
991,1578015180000,6932.66000000,6932.66000000,6912.51000000,6914.56000000,161.32149300,1578015359999,1116872.88621382,1645,49.40359300,341989.51265835,0
992,1578015360000,6913.65000000,6918.07000000,6885.10000000,6906.32000000,663.15638400,1578015539999,4578095.34886846,4379,227.28945200,1569459.97460903,0
993,1578015540000,6906.01000000,6913.62000000,6901.18000000,6908.98000000,147.91284500,1578015719999,1021559.90885982,1007,67.24108900,464453.21418236,0
994,1578015720000,6909.49000000,6916.99000000,6909.49000000,6912.97000000,81.71685900,1578015899999,564991.76537021,626,56.94277800,393695.77058384,0
995,1578015900000,6912.92000000,6912.92000000,6886.71000000,6892.50000000,193.03770700,1578016079999,1331691.82569855,1357,71.21246900,491190.54648716,0
996,1578016080000,6892.29000000,6905.04000000,6889.82000000,6895.98000000,233.55917200,1578016259999,1611451.55226924,1126,168.88713100,1165319.91454871,0
997,1578016260000,6896.02000000,6905.15000000,6895.34000000,6897.82000000,71.65330200,1578016439999,494466.14244864,575,38.68560500,266956.42339098,0
998,1578016440000,6898.30000000,6898.42000000,6884.10000000,6889.78000000,159.20284100,1578016619999,1096964.50044398,1166,50.84152500,350373.35763375,0
999,1578016620000,6889.46000000,6890.64000000,6878.19000000,6888.85000000,219.96462700,1578016799999,1513965.98002968,1855,66.68083700,459039.96874563,0
1000,1578016800000,6888.26000000,6890.42000000,6871.04000000,6886.55000000,307.13326700,1578016979999,2112759.86140690,2071,139.83408500,962053.95779050,0
1001,1578016980000,6888.00000000,6904.39000000,6880.59000000,6902.41000000,142.11423100,1578017159999,979652.86903936,1267,63.88356900,440523.50552534,0
1002,1578017160000,6902.67000000,6902.67000000,6892.20000000,6895.65000000,75.50490000,1578017339999,520682.88805977,827,40.48611600,279191.29784763,0
1003,1578017340000,6895.73000000,6897.99000000,6890.44000000,6896.81000000,76.84226300,1578017519999,529787.44319235,873,34.94045600,240903.41985926,0
1004,1578017520000,6896.80000000,6904.99000000,6892.41000000,6904.03000000,142.50506500,1578017699999,983082.81533210,1108,102.47260400,706940.64638796,0
1005,1578017700000,6904.34000000,6917.75000000,6903.76000000,6917.43000000,97.12358700,1578017879999,671105.73731640,1167,56.20337400,388402.12451988,0
1006,1578017880000,6917.95000000,6943.73000000,6917.44000000,6943.02000000,169.74004200,1578018059999,1175763.63200396,1614,92.77607500,642821.44033114,0
1007,1578018060000,6943.40000000,6947.38000000,6932.83000000,6938.34000000,358.71287700,1578018239999,2490176.96975377,2011,88.79700600,616283.76648425,0
1008,1578018240000,6937.25000000,6940.43000000,6926.19000000,6927.85000000,231.35651000,1578018419999,1603983.83919269,1294,55.54748800,385125.51521314,0
1009,1578018420000,6927.49000000,6943.53000000,6926.00000000,6943.11000000,101.46505600,1578018599999,703648.77407947,819,40.92594200,283859.04048969,0
1010,1578018600000,6942.29000000,6965.08000000,6942.29000000,6963.36000000,158.87852900,1578018779999,1104576.69516792,1652,93.79284700,652176.56862933,0
1011,1578018780000,6964.36000000,6964.89000000,6946.57000000,6958.26000000,189.66714800,1578018959999,1319151.26098654,1576,75.32008800,523810.35883562,0
1012,1578018960000,6958.22000000,6958.76000000,6944.87000000,6952.04000000,109.84696600,1578019139999,763620.17896744,997,52.14009000,362514.69447645,0
1013,1578019140000,6951.81000000,6963.45000000,6950.00000000,6954.93000000,144.30736700,1578019319999,1003838.25620229,904,79.82241900,555274.74274429,0
1014,1578019320000,6954.93000000,6962.50000000,6954.93000000,6954.95000000,195.13967200,1578019499999,1357822.74421634,1161,48.83690400,339798.80827705,0
1015,1578019500000,6954.95000000,6954.95000000,6946.09000000,6950.59000000,134.80590800,1578019679999,937206.50159537,849,45.42991900,315767.62680359,0
1016,1578019680000,6949.72000000,6956.98000000,6948.05000000,6954.58000000,63.31589100,1578019859999,440194.83918356,489,32.31823000,224683.24748424,0
1017,1578019860000,6953.59000000,6954.63000000,6946.59000000,6950.86000000,49.91215200,1578020039999,346929.76560753,521,19.11894600,132905.65041535,0
1018,1578020040000,6950.79000000,6966.80000000,6949.86000000,6960.40000000,70.30804900,1578020219999,489295.75259554,637,39.97027100,278183.31488431,0
1019,1578020220000,6960.26000000,6960.26000000,6952.76000000,6956.88000000,51.31407300,1578020399999,356940.97962991,610,17.13619300,119209.21735935,0
1020,1578020400000,6957.66000000,6958.08000000,6950.06000000,6951.55000000,45.64138700,1578020579999,317345.10024000,542,19.93776600,138622.69021215,0
