Open,High,Low,Close,Volume,Adj Close
9081.97,9206.28,9036.71,9136.65,13733.99977,9136.65
9137.73,9304,8960,9255.49,18413.70673,9255.49
9253.76,9350,9175.2,9250.1,11786.04899,9250.1
9250.08,9590,9215.84,9517.12,22770.005,9517.12
9518.06,9826.06,9518.06,9808.89,23408.55809,9808.89
9807.66,10174.99,9642.12,10159.86,27075.85781,10159.86
10159.86,10951.81,9921.72,10867.04,53882.26697,10867.04
10867.04,11160,10310,10729.5,50287.181,10729.5
10729,10963.25,10555.18,10658.81,20514.2543,10658.81
10658.81,11392.64,10650.02,10906.07,36931.06965,10906.07
10905.95,11023.39,10620.8,10938.17,20781.25256,10938.17
10937.34,11143.63,10800,11056.59,22319.79272,11056.59
11056.59,11499.24,11026,11418.37,27372.70103,11418.37
11418.37,11850,11130.01,11820.86,33903.98562,11820.86
11821.28,13000,11741,12696.8,61641.13788,12696.8
12693.77,13970,11801,13093.8,94289.00951,13093.8
13098.38,13478.04,11450,12261.63,82322.50547,12261.63
12255.58,12360,10525.1,11329.99,91572.31542,11329.99
11329.99,12203,10982.88,12178.85,56527.16606,12178.85
12178.81,12480,11639,12400.63,39268.0379,12400.63
12407.06,12441.54,11475.02,12023.91,38278.95882,12023.91
12020.4,12244,11702,11903.13,31363.11533,11903.13
11903.13,12180,11501.1,11624.1,34041.97774,11624.1
11626.52,11728.87,10766.03,10854.1,50470.5527,10854.1
10854.1,11282.28,10719,11022.65,37790.0085,11022.65
11020.87,11041.42,10030,10624.93,53172.25977,10624.93
10624.9,10700,9727,9989.1,54440.37409,9989.1
9993.96,10938.75,9918,10842.85,55120.66464,10842.85
10844.98,11513,10841.04,11162.35,52289.4468,11162.35
11166.54,11991.89,11017.59,11940,44526.45349,11940
11940,12000,11457.91,11672.13,34817.69325,11672.13
11672.47,11889,11055,11145.67,31694.52864,11145.67
11145.67,11340.45,10796.44,11175,36810.2424,11175
11177.11,11406.83,10805.1,10970.73,26724.10818,10970.73
10982.41,11544,10964.51,11369.79,25049.667,11369.79
11370,11665,11050,11256.49,26419.82933,11256.49
11256.45,11354.18,11094.37,11324.3,14053.58981,11324.3
11324.17,11538,11119.6,11406.24,24831.20579,11406.24
11410,11923.68,11220,11884.8,22623.12843,11884.8
11882.69,12338.03,11750.86,12238.6,29559.23878,12238.6
12238.6,12794.73,12068,12255.71,54400.85706,12255.71
12257.56,12648.58,12104.78,12543.41,24041.27329,12543.41
12548.51,13147.08,12510.52,12970.23,40536.03531,12970.23
12970.97,13130,11569,12108.37,68710.00969,12108.37
12108.11,12111.73,11200,11600,44354.12198,11600
11602.59,11782,11000,11342.89,43152.33908,11342.89
11342.88,11749,11073,11654.69,31134.35263,11654.69
11654.67,11885,11401.1,11757.22,25187.50565,11757.22
11757.22,11799.98,11185,11303.01,22464.99989,11303.01
11301.56,11479.78,10830,11355.76,31780.59466,11355.76
11355.78,11452,10505,10681.52,31164.64946,10681.52
10680,10751.1,10103,10174.18,41352.92978,10174.18
10174.18,10389.06,9860,10298.05,39252.3232,10298.05
10299.23,11100,10059.24,10838.72,42670.10314,10838.72
10833.78,11028,10460,10682.8,26172.63934,10682.8
10682.74,10684.93,9350.01,9439.59,71046.80407,9439.59
9430.17,9630,9060,9157.02,37030.51022,9157.02
9157.04,9957,9060,9667.92,47912.1625,9667.92
9668.86,9996.52,9521,9749.38,23735.4967,9749.38
9751.31,10788,9252,10627.16,56547.81355,10627.16
10628.64,10769.71,10210.39,10282.65,31370.90605,10282.65
10282.77,10650,10121.84,10504.29,25176.02608,10504.29
10505.78,10689,10350,10571.65,17889.13033,10571.65
10568.2,11068.99,10462.02,10740.23,29442.76952,10740.23
10740.27,10817.9,10460.01,10585.11,19752.23137,10585.11
10585.11,10649.88,10288,10589.45,19082.05657,10589.45
10590.15,10683.16,10407.3,10562,15066.64345,10562
10559.64,10588,10100,10340.31,25401.31139,10340.31
10343.08,10343.97,9883,10025,24228.74186,10025
10025,10227.98,9822,9864.91,23395.62885,9864.91
9864.78,9870.22,9593.06,9721.48,20059.6476,9721.48
9721.5,9937,9525,9763.28,23415.73277,9763.28
9763.4,10175,9720.03,10066.42,18271.64498,10066.42
10066.18,10156.6,9798.89,9879.87,19601.70975,9879.87
9882.15,9882.15,9637,9791.64,14924.1258,9791.64
9791.33,9889.98,9704,9824,12243.33742,9824
9824,10188.66,9440,9525.81,26661.94258,9525.81
9525.81,9541.47,9333,9476.52,17147.83572,9476.52
9478.92,9579,9370,9534.98,9259.232696,9534.98
9535,9594.99,9165,9541.54,20141.79024,9541.54
9541.54,9729,9395,9484.96,14844.5864,9484.96
9484.51,9693.98,9411.31,9507.64,14177.35102,9507.64
9509.07,9564.86,9402,9522.9,13763.86707,9522.9
9524.81,9714.28,9502.21,9574.21,18772.50177,9574.21
9575,9809.99,9555,9758.1,15565.0064,9758.1
9758.1,10109.8,9755.64,10080.53,23950.34816,10080.53
10080.53,10155.06,9863.46,9962.86,16066.21767,9962.86
9962.86,10467.86,9956,10374.99,25661.41936,10374.99
10375,10570,10281.35,10467.17,18180.57969,10467.17
10467.08,10670,10350,10523.75,24809.86454,10523.75
10523.75,10875.89,10497.93,10743.92,19531.71122,10743.92
10741.97,10904.77,10662.15,10816.86,14270.6076,10816.86
10816.86,10897,10552,10668.56,15844.47377,10668.56
10669.23,11040,10630.84,10929.23,24080.27138,10929.23
10929.99,11848,10927.8,11777.64,38449.97944,11777.64
11776.52,11937.52,11653.12,11828.8,26703.69427,11828.8
11830,12330.7,11570,11777.65,44814.85204,11777.65
11775.79,11836,11226.7,11481.69,31890.53784,11481.69
11481.69,11745.81,11382.84,11743.94,22161.23723,11743.94
11743.09,12141.17,11487,11975.03,47012.15312,11975.03
11975.04,12017.75,11757,11826.85,20481.06336,11826.85
11825.67,12060,11521,11999.77,30726.19382,11999.77
11994.17,12045.68,11700,11705.01,21458.82319,11705.01
11705.03,11965,11700,11879.99,17968.3294,11879.99
11879.98,11985,11350,11395.23,20869.54208,11395.23
11395.23,11517,11270,11309.31,21763.54497,11309.31
11309.24,11482.86,11112.11,11469.94,15023.87574,11469.94
11469.63,11600,11301,11549.97,11749.03117,11549.97
11539.08,11577.89,11305.55,11328.01,8550.341207,11328.01
11328.01,11474.03,11235.32,11396.08,9017.885868,11396.08
11398.35,11456.16,11200,11280.39,10508.77561,11280.39
11280.12,11298.93,10788.45,10892.71,22725.95407,10892.71
10893.36,10897.48,10410,10556.7,22594.58625,10556.7
10554.72,10697,9928.1,10050.37,31857.26125,10050.37
10055.16,10234.08,9945.86,10158.55,11028.83277,10158.55
10160.14,10460,9911,10293.93,27145.61835,10293.93
10296.77,10417,9750,10148.92,27353.40802,10148.92
10146.73,10536.03,10037.97,10331.54,24404.7349,10331.54
10331.15,10465.14,10201,10333.23,12596.30433,10333.23
10330.76,10371,10000,10216.02,16404.27687,10216.02
10216.05,10439.93,10080,10394,10860.08877,10394
10392.92,10500,10285.01,10306.78,13225.3064,10306.78
10306.17,10780,10258.6,10672.81,20164.67642,10672.81
10670.77,10930,10580,10915.54,17078.6428,10915.54
10914.73,10949.96,10560,10708.82,18316.37024,10708.82
10708.82,10842.03,10580,10760.51,13982.55144,10760.51
10760.51,10804.13,10081,10179.01,25569.3412,10179.01
10179.01,10198.85,9858,10142.57,21786.37808,10142.57
10140.82,10163.56,9762,9966.53,18987.23027,9966.53
9966.68,10242,9950,10099.88,15072.41247,10099.88
10099.9,10232,10019.79,10116.96,10967.50745,10116.96
10115.9,10445,10093.04,10389.55,16582.82872,10389.55
10388.16,10419.42,9890,10007.79,16378.24753,10007.79
10007.09,10194.73,9933,10134.35,11314.20932,10134.35
10134.61,10168.26,10010.11,10117.62,7841.126054,10117.62
10115,10333,9906.97,10142.69,18430.53134,10142.69
10142.69,10604,10137.93,10389.59,25854.75557,10389.59
10389.59,10414.94,10200,10372.25,15832.75603,10372.25
10373.6,10391.08,10101,10130.63,16603.45281,10130.63
10130.63,10244,10051.08,10185.05,11799.32258,10185.05
10185.69,10219.47,10060,10147.74,9576.644565,10147.74
10146.42,10299,9601.01,9721,32533.91081,9721
9721,9724,9320,9467.76,20572.08675,9467.76
9466.45,9617.9,9376.99,9498.44,14960.60816,9498.44
9499.01,9630,9350.41,9574.75,14471.74861,9574.75
9572.26,9696,9450.35,9584.54,12362.5695,9584.54
9582.76,9655.77,9520.58,9553.85,6887.764074,9553.85
9553.22,9684.51,9420.75,9587.47,10242.526,9587.47
9588.74,9642.58,9550,9571.05,5847.785739,9571.05
9571.99,9830,9520,9724.98,13697.6191,9724.98
9723.59,9846,9712.5,9827.91,13396.07956,9827.91
9826.27,10450,9776.07,10340,31344.16853,10340
10340,10475,10272,10424.5,17150.95379,10424.5
10424.5,10773,10394.08,10615.28,30847.42299,10615.28
10611.85,10650,10400.01,10523.84,16109.87094,10523.84
10520.96,10799,10369.89,10567.02,27834.01808,10567.02
10565.92,10648,10450,10568.1,19004.76019,10568.1
10567.51,10900,10461.37,10564.49,14966.20045,10564.49
10563.13,10880,10548.51,10834.87,25375.62373,10834.87
10834.37,10905.87,10150,10298.73,33424.01723,10298.73
10298.71,10476.06,10288.57,10417.1,12442.26793,10417.1
10417.12,10558,10355,10455.88,15195.60947,10455.88
10455.9,10592.5,10208,10387,13875.55694,10387
10386.98,10430.08,10305,10381.18,10109.11508,10381.18
10381.24,10480,10068.5,10413.26,23288.15279,10413.26
10413.28,10417.33,10175.75,10303.12,16547.57482,10303.12
10302.58,10384.99,10193.55,10252.38,11486.3137,10252.38
10251.22,10271.62,9953,10098.15,17429.09853,10098.15
10098.19,10293,9880,10068.05,18079.42988,10068.05
10063.07,10184.93,9923,10158.33,13874.39469,10158.33
10158.75,10205.22,10040,10170.47,13468.54619,10170.47
10169.45,10448.81,10168.97,10415.01,21042.61657,10415.01
10415.01,10439,10250.12,10305.45,15358.32537,10305.45
10306.84,10369.23,10153,10342.06,14922.01441,10342.06
10344.13,10354.94,10261.12,10293.45,7398.949757,10293.45
10293.69,10419.99,10222.33,10335.02,16222.58376,10335.02
10332.81,10360,10265.9,10298.02,8694.592025,10298.02
10297.51,10332.45,10252.15,10302.01,9353.061988,10302.01
10303.34,10355,10275,10283.79,9411.148708,10283.79
10282.4,10330,10078,10251.31,19560.25295,10251.31
10249.68,10262.42,10128.01,10162.88,9374.250564,10162.88
10162.84,10275,10151.8,10187.82,13540.074,10187.82
10187.48,10258.02,10150,10158.9,11527.66564,10158.9
10156.86,10215.99,10100,10156.99,12722.58366,10156.99
10156.41,10185.4,9653,9857.56,23648.43052,9857.56
9857.56,10325,9847.74,10244.29,21177.85206,10244.29
10243.7,10281,10125,10172.75,11634.32832,10172.75
10173.82,10231,10061.39,10168.59,13454.16275,10168.59
10167.92,10176.7,9957,10046.56,11453.6781,10046.56
10046.58,10072.51,9900,9986.39,9090.497093,9986.39
9985.15,10089,9853.97,10003.44,11007.60883,10003.44
10003.44,10075.77,9925.5,10028.87,11041.66643,10028.87
10028.05,10049.99,9866,9915.08,10031.12346,9915.08
9916.35,9955,9615.77,9702.25,21906.10889,9702.25
9702.2,9794.99,9604,9726.04,11687.36856,9726.04
9726.04,9730.42,7800,8493.14,82319.97665,8493.14
8497.55,8730,8215.64,8326.64,32287.8923,8326.64
8324.15,8629.96,8230,8430.05,28495.99996,8430.05
8430.05,8465.99,8317.47,8386.35,13768.78248,8386.35
8386.39,8439.99,7750,8063.73,54162.07127,8063.73
8063.49,8130,7912.95,7987.65,18122.55615,7987.65
7988.18,8265,7852.15,8177.91,25760.36848,8177.91
8177.47,8249,8120.02,8134.89,13042.21406,8134.89
8134.89,8315,8001.09,8198.81,21431.3911,8198.81
8199.38,8229.13,8031.25,8074.16,11384.22557,8074.16
