c;timestamp
6831.45000000;1576687411.88485
6833.00000000;1576687414.915307
6833.08000000;1576687416.9650536
6832.09000000;1576687419.066137
6832.09000000;1576687421.1172514
6832.49000000;1576687423.1098058
6831.36000000;1576687425.6749556
6829.20000000;1576687428.013668
6829.36000000;1576687430.460621
6826.92000000;1576687432.5754862
6826.43000000;1576687435.012407
6824.43000000;1576687437.057627
6826.57000000;1576687439.1652493
6827.52000000;1576687441.126879
6827.13000000;1576687443.9553187
6826.17000000;1576687445.975717
6826.40000000;1576687448.0570045
6827.05000000;1576687450.480174
6827.29000000;1576687452.523886
6826.45000000;1576687455.1002715
6825.82000000;1576687457.110361
6827.22000000;1576687459.6354048
6827.22000000;1576687461.7395372
6825.47000000;1576687464.113608
6825.92000000;1576687466.351498
6825.42000000;1576687468.5334063
6825.30000000;1576687471.0027988
6825.06000000;1576687473.5355072
6825.07000000;1576687475.633042
6823.60000000;1576687478.1856487
6824.64000000;1576687480.318573
6824.81000000;1576687482.4673486
6824.72000000;1576687484.5298772
6822.70000000;1576687486.9658756
6824.03000000;1576687489.2484682
6824.64000000;1576687491.5003705
6827.23000000;1576687493.5588565
6826.03000000;1576687495.5663426
6827.47000000;1576687498.2485552
6827.52000000;1576687500.5258646
6828.32000000;1576687502.6854753
6833.09000000;1576687504.7102027
6835.02000000;1576687506.871465
6835.35000000;1576687509.3137982
6835.18000000;1576687511.4122515
6835.16000000;1576687513.957926
6835.35000000;1576687515.9717746
6835.47000000;1576687518.0333607
6835.21000000;1576687520.0976973
6833.55000000;1576687522.3350446
6834.88000000;1576687524.499386
6835.50000000;1576687526.6909049
6837.71000000;1576687528.9023035
6836.88000000;1576687531.2863011
6836.96000000;1576687533.5328922
6839.66000000;1576687535.662904
6841.79000000;1576687537.7756855
6841.42000000;1576687539.844543
6842.87000000;1576687541.9553676
6840.78000000;1576687544.1406546
6841.79000000;1576687546.2501965
6841.50000000;1576687548.2702036
6840.73000000;1576687550.452032
6840.76000000;1576687552.4888265
6841.74000000;1576687554.7965574
6841.79000000;1576687557.004923
6841.77000000;1576687559.2962496
6840.01000000;1576687561.3749092
6839.86000000;1576687563.3919113
6838.84000000;1576687565.4348152
6838.31000000;1576687567.520562
6838.02000000;1576687569.8247597
6838.15000000;1576687571.980898
6837.20000000;1576687574.334499
6838.09000000;1576687576.4014275
6837.10000000;1576687578.5860913
6836.34000000;1576687580.779591
6837.99000000;1576687582.7973285
6840.00000000;1576687584.8165832
6840.00000000;1576687586.8927102
6839.01000000;1576687589.5383797
6837.65000000;1576687591.6207833
6837.94000000;1576687594.1047206
6836.94000000;1576687596.5586557
6836.94000000;1576687598.912534
6836.95000000;1576687601.4205356
6837.25000000;1576687603.518833
6836.95000000;1576687605.695158
6836.94000000;1576687608.409566
6836.92000000;1576687611.2907906
6837.17000000;1576687613.6266117
6836.42000000;1576687616.0740674
6837.00000000;1576687618.5818534
6837.23000000;1576687620.748905
6837.58000000;1576687623.4138243
6838.78000000;1576687625.5834053
6839.42000000;1576687627.7846873
6839.87000000;1576687629.7654178
6840.72000000;1576687631.9054863
6841.33000000;1576687634.241696
6841.12000000;1576687636.7920613
6840.38000000;1576687638.898489
6841.32000000;1576687640.9291613
6841.48000000;1576687642.9440494
6841.50000000;1576687644.9591584
6841.50000000;1576687647.0307622
6841.79000000;1576687649.2220254
6841.53000000;1576687651.5768504
6841.79000000;1576687653.6486423
6842.62000000;1576687655.8514268
6843.53000000;1576687657.9069138
6846.77000000;1576687659.9514544
6848.30000000;1576687661.9577339
6848.36000000;1576687664.066011
6848.32000000;1576687666.3308952
6847.95000000;1576687668.930131
6846.18000000;1576687671.094971
6846.28000000;1576687673.5195496
6846.99000000;1576687675.6277485
6846.31000000;1576687677.9643714
6846.33000000;1576687680.9739826
6846.78000000;1576687683.9832103
6846.35000000;1576687686.7608166
6846.28000000;1576687689.0133445
6846.29000000;1576687691.1146119
6845.71000000;1576687693.3403203
6845.73000000;1576687695.5171947
6845.84000000;1576687697.6125958
6845.93000000;1576687699.8325377
6846.24000000;1576687702.2565064
6846.56000000;1576687704.2900422
6845.83000000;1576687706.3098145
6843.24000000;1576687708.420046
6842.83000000;1576687710.5732286
6840.20000000;1576687712.713481
6838.19000000;1576687714.7210188
6836.95000000;1576687716.7540996
6836.23000000;1576687718.8679864
6836.30000000;1576687720.942463
6838.98000000;1576687723.064002
6840.74000000;1576687725.1300704
6838.94000000;1576687727.429039
6840.40000000;1576687729.5168326
6840.37000000;1576687731.743841
6840.02000000;1576687733.923646
6839.39000000;1576687737.0353088
6839.37000000;1576687739.1966896
6840.29000000;1576687741.2814755
6841.97000000;1576687744.2266567
6842.55000000;1576687746.428104
6844.28000000;1576687749.262858
6844.82000000;1576687751.3442345
6844.45000000;1576687754.2846894
6842.65000000;1576687756.387507
6844.01000000;1576687758.6133254
6845.78000000;1576687761.2798688
6845.78000000;1576687763.3129413
6844.83000000;1576687765.6293006
6844.89000000;1576687768.3469272
6847.05000000;1576687770.4191372
6847.74000000;1576687773.2848947
6849.04000000;1576687775.2900147
6849.97000000;1576687777.377707
6849.99000000;1576687779.382517
6850.00000000;1576687781.5309248
6850.00000000;1576687783.5487304
6849.99000000;1576687785.6590285
6848.97000000;1576687788.3165853
6849.99000000;1576687790.6677835
6849.97000000;1576687792.9281666
6850.00000000;1576687795.753745
6849.86000000;1576687798.4583516
6849.88000000;1576687800.4638588
6850.23000000;1576687802.7892828
6850.23000000;1576687804.8477404
6850.89000000;1576687807.1779554
6850.89000000;1576687809.431376
6850.89000000;1576687811.641775
6851.41000000;1576687813.7251396
6853.42000000;1576687816.3369086
6853.69000000;1576687818.8590994
6853.30000000;1576687821.275822
6856.43000000;1576687823.212619
6857.99000000;1576687825.2822993
6857.99000000;1576687827.5777092
6857.21000000;1576687829.984155
6854.56000000;1576687832.1023762
6853.27000000;1576687834.5900316
6852.76000000;1576687836.6060414
6844.44000000;1576687838.6692927
6844.33000000;1576687840.690906
6843.83000000;1576687842.9776664
6845.30000000;1576687845.0020833
6846.46000000;1576687847.633813
6845.39000000;1576687849.8803787
6845.26000000;1576687852.0060227
6845.00000000;1576687854.2468576
6844.75000000;1576687856.6062465
6846.00000000;1576687858.619845
6846.00000000;1576687860.662428
6845.31000000;1576687862.696625
6846.01000000;1576687864.701527
6849.59000000;1576687866.8038933
6853.34000000;1576687868.9512026
6854.04000000;1576687871.727335
6854.35000000;1576687873.8046029
6853.47000000;1576687875.8975942
6853.26000000;1576687878.1416209
6851.66000000;1576687880.7568784
6851.74000000;1576687883.3477938
6851.97000000;1576687885.471484
6852.99000000;1576687887.6399841
6852.99000000;1576687889.741615
6854.76000000;1576687891.858344
6854.36000000;1576687893.9276307
6854.81000000;1576687896.861227
6854.99000000;1576687898.8834522
6854.20000000;1576687900.8855925
6854.71000000;1576687902.903001
6854.26000000;1576687904.9329457
6854.16000000;1576687907.004985
6854.60000000;1576687909.0811985
6855.00000000;1576687911.185995
6857.94000000;1576687913.1961792
6861.22000000;1576687915.2069066
6862.99000000;1576687917.3575473
6862.02000000;1576687919.915702
6863.50000000;1576687921.9184108
6864.65000000;1576687923.9301288
6867.13000000;1576687926.0203993
6867.28000000;1576687928.1243954
6865.79000000;1576687930.3990438
6864.68000000;1576687932.418591
6863.74000000;1576687934.5020895
6857.93000000;1576687936.5534062
6859.27000000;1576687938.6350179
6858.88000000;1576687941.0105464
6856.93000000;1576687943.7264588
6855.35000000;1576687945.288249
6856.43000000;1576687947.2983506
6859.80000000;1576687949.3165214
6860.69000000;1576687951.3233585
6860.47000000;1576687953.4803817
6860.00000000;1576687955.5291739
6861.05000000;1576687957.7456193
6863.50000000;1576687959.93979
6863.76000000;1576687962.0460794
6866.74000000;1576687964.103068
6867.80000000;1576687966.4405577
6869.00000000;1576687968.5046566
6869.90000000;1576687970.5650826
6871.07000000;1576687972.6455035
6878.00000000;1576687974.7867317
6873.80000000;1576687976.8049154
6872.00000000;1576687978.8740802
6871.89000000;1576687980.8711288
6871.20000000;1576687982.9794817
6871.92000000;1576687985.0126512
6869.46000000;1576687987.0659425
6865.08000000;1576687989.130104
6866.11000000;1576687991.1964447
6864.96000000;1576687993.3462434
6864.09000000;1576687995.3821354
6861.12000000;1576687997.4089413
6857.56000000;1576687999.4365897
6861.03000000;1576688001.9353967
6861.59000000;1576688004.3657138
6859.82000000;1576688006.6582272
6860.32000000;1576688008.6657343
6861.99000000;1576688011.2582932
6866.76000000;1576688013.654428
6868.21000000;1576688015.7351806
6869.15000000;1576688018.0991516
6868.12000000;1576688020.1697128
6869.10000000;1576688022.3591018
6868.75000000;1576688024.44075
6868.76000000;1576688026.5358226
6869.83000000;1576688028.5896661
6867.29000000;1576688030.7458048
6869.38000000;1576688032.7850792
6869.50000000;1576688034.941481
6871.01000000;1576688037.441858
6869.78000000;1576688039.5493078
6872.15000000;1576688041.9170616
6872.72000000;1576688043.9315896
6874.80000000;1576688046.4922817
6876.01000000;1576688048.5667963
6879.30000000;1576688050.7059836
6880.19000000;1576688052.7407315
6878.82000000;1576688055.0358818
6879.31000000;1576688057.4929738
6877.54000000;1576688059.5933716
6874.10000000;1576688061.7724774
6873.45000000;1576688064.100303
6873.45000000;1576688066.439323
6871.78000000;1576688068.58967
6874.35000000;1576688070.9162438
6874.18000000;1576688072.9748385
6872.90000000;1576688075.0717092
6872.48000000;1576688077.6211336
6873.68000000;1576688080.011471
6873.00000000;1576688082.1728115
6875.58000000;1576688084.2802734
6875.65000000;1576688086.2423751
6873.78000000;1576688088.3015585
6873.36000000;1576688090.6704586
6872.65000000;1576688093.0942676
6871.87000000;1576688095.363933
6871.05000000;1576688097.703853
6871.01000000;1576688099.8791652
6870.03000000;1576688101.8923426
6867.21000000;1576688103.89393
6870.00000000;1576688105.902922
6865.85000000;1576688108.0026126
6865.86000000;1576688110.0279064
6865.34000000;1576688112.1254704
6864.80000000;1576688114.1307378
6865.64000000;1576688116.1503282
6865.84000000;1576688118.1902277
6866.25000000;1576688120.3609462
6866.78000000;1576688122.4061997
6867.54000000;1576688124.7922335
6865.97000000;1576688126.9926484
6866.67000000;1576688129.4173975
6866.01000000;1576688131.593258
6865.78000000;1576688133.6798568
6862.39000000;1576688135.9279683
6862.99000000;1576688138.875172
6862.39000000;1576688141.33443
6862.89000000;1576688143.3676455
6862.88000000;1576688145.3717155
6862.76000000;1576688147.52729
6862.01000000;1576688149.673386
6861.77000000;1576688151.713843
6861.96000000;1576688153.9385145
6861.73000000;1576688156.0129046
6861.04000000;1576688158.5608053
6860.01000000;1576688160.584086
6858.20000000;1576688162.692566
6857.38000000;1576688165.0006037
6858.23000000;1576688167.2924461
6857.15000000;1576688169.3983362
6855.19000000;1576688171.9349043
6855.21000000;1576688174.0509043
6854.87000000;1576688176.15734
6857.66000000;1576688178.3754518
6857.16000000;1576688180.3510077
6859.10000000;1576688182.468863
6858.86000000;1576688185.067092
6857.50000000;1576688187.1446853
6856.85000000;1576688189.398746
6857.13000000;1576688191.5014853
6856.85000000;1576688194.0804853
6855.77000000;1576688196.2434664
6856.46000000;1576688198.8362336
6856.86000000;1576688201.1161804
6856.72000000;1576688203.372898
6856.87000000;1576688205.8540313
6857.00000000;1576688208.1610446
6856.44000000;1576688210.1769366
6856.65000000;1576688212.4521356
6856.55000000;1576688214.6449025
6856.01000000;1576688216.9714656
6856.01000000;1576688219.0368845
6856.01000000;1576688221.239293
6856.01000000;1576688224.2396903
6857.05000000;1576688227.242275
6857.05000000;1576688229.3251326
6856.17000000;1576688231.8837745
6857.23000000;1576688234.1558468
6857.23000000;1576688236.697987
6859.47000000;1576688239.3042152
6862.45000000;1576688241.468749
6861.90000000;1576688243.671996
6861.90000000;1576688246.337189
6862.87000000;1576688248.4427342
6862.92000000;1576688250.5884047
6863.68000000;1576688253.007675
6865.84000000;1576688255.0732107
6866.20000000;1576688257.3734534
6866.44000000;1576688259.9853802
6867.28000000;1576688262.4377618
6869.28000000;1576688265.0050545
6869.69000000;1576688267.03615
6868.21000000;1576688269.4063065
6867.81000000;1576688271.4721127
6868.21000000;1576688273.8777544
6866.44000000;1576688275.9804623
6862.16000000;1576688277.9992044
6860.74000000;1576688280.2959013
6859.04000000;1576688282.760052
6860.03000000;1576688284.8962612
6862.71000000;1576688287.3467371
6860.21000000;1576688289.3686442
6860.22000000;1576688291.7205
6860.22000000;1576688293.8798172
6860.64000000;1576688296.0417535
6860.51000000;1576688298.4627612
6860.94000000;1576688300.4762332
6860.28000000;1576688302.786372
6860.05000000;1576688305.556039
6860.06000000;1576688308.1962686
6860.06000000;1576688310.583358
6863.46000000;1576688312.6102834
6863.42000000;1576688314.711865
6862.31000000;1576688317.0589576
6860.05000000;1576688319.6307955
6860.79000000;1576688321.747432
6861.47000000;1576688324.1477666
6862.11000000;1576688326.649801
6861.51000000;1576688329.2189555
6862.10000000;1576688331.6742134
6863.73000000;1576688334.14426
6864.52000000;1576688336.1728203
6866.23000000;1576688338.2310655
6866.99000000;1576688340.332591
6867.63000000;1576688342.489188
6867.08000000;1576688344.727035
6867.03000000;1576688346.7265065
6865.78000000;1576688348.7686923
6863.69000000;1576688350.916908
6866.19000000;1576688353.157114
6867.67000000;1576688355.769799
6868.41000000;1576688357.9865162
6867.07000000;1576688360.296794
6867.84000000;1576688362.569502
6866.94000000;1576688364.5639367
6867.45000000;1576688366.7510333
6869.82000000;1576688369.126081
6870.97000000;1576688371.259455
6871.98000000;1576688373.293859
6873.85000000;1576688375.3939505
6875.00000000;1576688377.4832728
6875.96000000;1576688379.5496476
6874.36000000;1576688381.5549726
6871.66000000;1576688383.9000466
6876.49000000;1576688385.979101
6878.66000000;1576688388.3040965
6876.04000000;1576688390.52276
6873.00000000;1576688392.4776103
6872.42000000;1576688394.93117
6874.60000000;1576688397.10122
6874.74000000;1576688399.9441097
6874.74000000;1576688400.1641316
6877.32000000;1576688402.3330836
6876.27000000;1576688405.001363
6876.34000000;1576688406.9341347
6877.15000000;1576688409.0117106
6876.12000000;1576688411.0219028
6877.33000000;1576688413.1859941
6876.40000000;1576688415.5631196
6875.41000000;1576688417.6050537
6875.07000000;1576688420.030993
6873.64000000;1576688422.494617
6873.22000000;1576688424.553427
6871.03000000;1576688426.8340266
6870.00000000;1576688429.0723584
6870.12000000;1576688431.5352817
6869.96000000;1576688433.657859
6867.46000000;1576688435.8141043
6864.13000000;1576688438.081141
6863.02000000;1576688440.1607692
6863.09000000;1576688442.2584333
6857.00000000;1576688444.3152428
6857.00000000;1576688446.3806002
6856.64000000;1576688448.5282092
6849.89000000;1576688450.5528648
6853.07000000;1576688452.585671
6856.29000000;1576688454.9276395
6856.77000000;1576688457.0170352
6854.93000000;1576688459.175317
6858.00000000;1576688461.177139
6858.74000000;1576688463.325949
6859.39000000;1576688465.536065
6860.34000000;1576688467.500982
6860.30000000;1576688470.024509
6860.83000000;1576688472.4507983
6861.20000000;1576688475.2258265
6859.93000000;1576688477.323413
6859.82000000;1576688479.3463254
6857.78000000;1576688482.275146
6857.71000000;1576688484.4651182
6857.06000000;1576688487.302486
6856.99000000;1576688490.3107066
6858.01000000;1576688492.467016
6858.99000000;1576688495.2303007
6858.06000000;1576688497.710397
6858.04000000;1576688500.3484843
6858.04000000;1576688502.5884311
6858.09000000;1576688505.3736486
6858.00000000;1576688507.8121438
6858.10000000;1576688510.409956
6859.54000000;1576688512.4468164
6859.50000000;1576688514.6173043
6858.94000000;1576688516.7197046
6859.41000000;1576688518.7966087
6859.37000000;1576688521.1218603
6859.07000000;1576688523.1489763
6856.79000000;1576688525.2411144
6855.02000000;1576688527.3223882
6855.87000000;1576688529.4229057
6853.46000000;1576688531.4769454
6853.22000000;1576688533.5188706
6850.02000000;1576688535.6085112
6849.37000000;1576688538.540745
6850.13000000;1576688540.5477433
6850.31000000;1576688542.7408686
6848.91000000;1576688544.6733627
6848.76000000;1576688546.6883295
6850.56000000;1576688549.028835
6850.49000000;1576688551.1949272
6852.34000000;1576688553.2297437
6853.76000000;1576688555.612609
6853.08000000;1576688558.157531
6851.25000000;1576688560.5908902
6853.33000000;1576688562.656514
6854.28000000;1576688564.6481042
6853.00000000;1576688566.9725292
6854.92000000;1576688569.4650207
6855.04000000;1576688571.6883175
6851.19000000;1576688573.7826724
6852.00000000;1576688576.2554936
6852.00000000;1576688578.3019302
6853.48000000;1576688580.4048834
6853.91000000;1576688582.407407
6853.18000000;1576688584.6584601
6854.36000000;1576688587.7557294
6854.36000000;1576688589.8562062
6854.22000000;1576688591.8245602
6853.84000000;1576688594.7305062
6853.93000000;1576688596.774245
6853.54000000;1576688599.4549887
6853.11000000;1576688601.4634578
6853.41000000;1576688603.8267574
6853.91000000;1576688606.7559266
6853.00000000;1576688608.8502133
6852.10000000;1576688610.9814904
6852.55000000;1576688613.075847
6852.00000000;1576688615.5059283
6852.44000000;1576688617.7540047
6852.46000000;1576688619.8081517
6853.47000000;1576688621.9850998
6853.01000000;1576688623.9914966
6853.98000000;1576688626.0592594
6854.31000000;1576688628.9417057
6853.99000000;1576688631.0383682
6854.00000000;1576688633.1230416
6853.99000000;1576688635.7273529
6854.43000000;1576688637.9496872
6854.47000000;1576688640.9208682
6855.14000000;1576688643.0390086
6856.07000000;1576688645.5914874
6856.05000000;1576688647.718471
6858.50000000;1576688649.6833694
6862.97000000;1576688652.0649142
6862.24000000;1576688654.1337168
6862.36000000;1576688656.2096338
6861.49000000;1576688658.3754845
6861.66000000;1576688660.5836103
6860.90000000;1576688663.19189
6861.84000000;1576688666.0067022
6861.91000000;1576688668.1183121
6858.95000000;1576688670.1642094
6859.37000000;1576688672.3606832
6857.70000000;1576688675.1746922
6857.13000000;1576688677.420354
6857.51000000;1576688679.4250846
6858.97000000;1576688681.6208835
6859.06000000;1576688684.2246504
6864.32000000;1576688686.3957424
6864.95000000;1576688688.4903872
6865.32000000;1576688690.7421353
6865.34000000;1576688692.9381025
6863.44000000;1576688695.290501
6865.73000000;1576688697.743007
6862.95000000;1576688700.3021328
6866.12000000;1576688702.77283
6866.76000000;1576688705.3198845
6868.61000000;1576688707.8663545
6870.00000000;1576688709.909254
6872.09000000;1576688712.3456426
6870.09000000;1576688714.3904233
6870.38000000;1576688716.91535
6870.47000000;1576688719.0275674
6871.98000000;1576688721.0909836
6872.94000000;1576688723.2727478
6872.79000000;1576688725.397659
6874.45000000;1576688727.4481173
6874.96000000;1576688729.5523984
6874.66000000;1576688731.948871
6873.03000000;1576688734.2342927
6872.52000000;1576688736.4466672
6874.99000000;1576688738.4660623
6872.75000000;1576688740.4663112
6870.84000000;1576688743.198624
6872.16000000;1576688745.4874322
6872.45000000;1576688747.5658238
6870.22000000;1576688749.9986517
6870.00000000;1576688752.0590148
6868.62000000;1576688754.1734605
6867.89000000;1576688756.5499735
6865.12000000;1576688759.296797
6862.82000000;1576688761.5757668
6864.64000000;1576688764.0469005
6865.78000000;1576688766.58888
6864.96000000;1576688768.603182
6865.92000000;1576688770.69406
6865.55000000;1576688772.6690145
6868.02000000;1576688774.7236154
6870.00000000;1576688776.788978
6871.85000000;1576688779.3391027
6872.79000000;1576688781.2591364
6874.97000000;1576688783.4628034
6874.41000000;1576688785.6188195
6871.51000000;1576688787.8567166
6871.67000000;1576688790.0261364
6871.61000000;1576688792.0681915
6872.92000000;1576688794.7395642
6872.10000000;1576688796.7856514
6875.00000000;1576688799.012617
6875.00000000;1576688801.0590773
6874.15000000;1576688803.6490393
6873.56000000;1576688805.9764793
6872.65000000;1576688808.0598905
6871.84000000;1576688810.1617136
6871.33000000;1576688812.3093004
6866.34000000;1576688814.3137155
6863.08000000;1576688816.3550634
6863.10000000;1576688818.483502
6863.54000000;1576688821.0161846
6863.19000000;1576688823.1240191
6863.19000000;1576688825.327509
6863.19000000;1576688827.348727
6860.77000000;1576688829.4251828
6861.84000000;1576688831.7748349
6865.29000000;1576688834.0674324
6865.97000000;1576688836.1623473
6867.30000000;1576688838.165055
6869.78000000;1576688840.1839614
6872.06000000;1576688842.2002356
6872.89000000;1576688844.4812965
6870.66000000;1576688846.5963218
6872.06000000;1576688848.597744
6872.11000000;1576688850.861213
6871.69000000;1576688852.875983
6871.67000000;1576688855.1497588
6871.67000000;1576688857.5311718
6870.82000000;1576688859.6086125
6871.73000000;1576688861.9891238
6871.55000000;1576688864.350598
6871.55000000;1576688866.3888795
6871.93000000;1576688869.1781995
6868.31000000;1576688871.6440182
6867.04000000;1576688874.1095603
6865.42000000;1576688876.94385
6867.60000000;1576688879.0707848
6867.60000000;1576688881.2255085
6867.08000000;1576688883.4765012
6866.89000000;1576688885.4663682
6867.53000000;1576688888.177969
6868.68000000;1576688890.1725154
6870.79000000;1576688892.2423692
6871.00000000;1576688894.2852216
6873.10000000;1576688896.391634
6874.08000000;1576688898.5253654
6875.00000000;1576688900.590815
6876.15000000;1576688902.741594
6876.83000000;1576688904.7645233
6876.03000000;1576688906.8355067
6876.38000000;1576688908.9504929
6876.37000000;1576688911.2093296
6876.33000000;1576688913.2961948
6878.74000000;1576688915.3047307
6878.41000000;1576688917.3361583
6876.65000000;1576688919.492556
6878.28000000;1576688921.6220758
6877.67000000;1576688924.2305853
6878.23000000;1576688927.0159132
6878.80000000;1576688929.1511683
6878.04000000;1576688931.292309
6876.37000000;1576688933.5988011
6876.04000000;1576688935.707352
6875.05000000;1576688938.2994914
6875.91000000;1576688940.3354416
6875.08000000;1576688942.8937702
6875.89000000;1576688944.9654715
6875.48000000;1576688947.9817238
6875.48000000;1576688950.023821
6875.48000000;1576688952.422476
6875.49000000;1576688954.7497618
6875.48000000;1576688957.5109737
6875.00000000;1576688959.2276373
6873.72000000;1576688961.3491232
6871.39000000;1576688963.3855953
6870.11000000;1576688965.413313
6870.59000000;1576688967.5047157
6872.50000000;1576688969.8146834
6873.14000000;1576688972.0355587
6873.28000000;1576688974.3150177
6873.24000000;1576688977.0997148
6873.62000000;1576688979.4743466
6874.46000000;1576688981.6529737
6874.87000000;1576688983.7551744
6872.97000000;1576688985.8068771
6872.31000000;1576688987.8279026
6873.94000000;1576688989.9211783
6874.93000000;1576688992.2773535
6875.92000000;1576688994.5430233
6873.83000000;1576688996.6023295
6872.99000000;1576688998.793396
6871.61000000;1576689000.7939527
6871.92000000;1576689002.8674824
6871.98000000;1576689004.9785101
6873.99000000;1576689007.1602871
6873.93000000;1576689009.1621194
6871.77000000;1576689011.3230715
6871.37000000;1576689013.6591725
6870.22000000;1576689015.678841
6870.24000000;1576689018.605571
6870.16000000;1576689020.804913
6870.16000000;1576689022.740722
6869.53000000;1576689024.818777
6865.27000000;1576689027.2427003
6862.47000000;1576689029.377604
6862.09000000;1576689031.392389
6863.97000000;1576689033.7236862
6863.40000000;1576689036.0100596
6860.87000000;1576689038.0126579
6862.85000000;1576689040.158122
6862.45000000;1576689042.366973
6862.53000000;1576689044.6667295
6864.90000000;1576689046.7439528
6865.33000000;1576689049.3606741
6865.62000000;1576689051.4389071
6866.62000000;1576689053.6405697
6865.80000000;1576689055.7227645
6866.74000000;1576689057.8134122
6871.41000000;1576689059.8235958
6872.96000000;1576689061.8531024
6872.93000000;1576689063.9100611
6872.89000000;1576689066.4994204
6871.08000000;1576689068.8618114
6871.08000000;1576689070.934987
6873.00000000;1576689073.390868
6872.82000000;1576689075.8911872
6874.06000000;1576689078.7237034
6874.10000000;1576689080.7717323
6874.82000000;1576689082.895673
6874.22000000;1576689084.9257646
6874.24000000;1576689087.1224966
6874.04000000;1576689089.3596022
6874.09000000;1576689091.4568696
6874.82000000;1576689093.4985642
6874.83000000;1576689095.7162263
6876.96000000;1576689097.848535
6876.17000000;1576689099.9846928
6876.36000000;1576689102.030782
6876.36000000;1576689104.13188
6878.48000000;1576689106.3163562
6876.81000000;1576689108.3597465
6876.45000000;1576689110.3653107
6875.25000000;1576689112.7510073
6875.83000000;1576689114.7972558
6879.29000000;1576689117.0484252
6876.70000000;1576689119.1310136
6878.45000000;1576689121.722898
6877.21000000;1576689123.9860904
6877.11000000;1576689126.0026085
6877.15000000;1576689128.1080563
6877.65000000;1576689130.2929997
6879.01000000;1576689132.449561
6878.30000000;1576689134.8928325
6879.40000000;1576689137.013072
6882.20000000;1576689139.056007
6884.67000000;1576689141.1124723
6885.55000000;1576689143.2320716
6886.66000000;1576689145.2203143
6888.21000000;1576689147.26276
6889.77000000;1576689149.5220604
6887.96000000;1576689152.1969056
6887.20000000;1576689154.2443442
6886.38000000;1576689156.3665254
6886.73000000;1576689158.4406857
6887.10000000;1576689160.9471946
6887.98000000;1576689163.2618542
6887.95000000;1576689165.5494134
6889.83000000;1576689167.8974135
6888.50000000;1576689170.2831528
6891.10000000;1576689172.29459
6892.99000000;1576689174.3205326
6896.60000000;1576689176.3210773
6895.68000000;1576689178.489069
6896.72000000;1576689180.4937456
6897.86000000;1576689182.5552044
6898.72000000;1576689184.635614
6895.72000000;1576689186.7968333
6895.14000000;1576689189.2948363
6895.20000000;1576689191.3994238
6895.43000000;1576689193.6652498
6895.20000000;1576689195.8081257
6894.29000000;1576689198.9965594
6893.39000000;1576689200.4299006
6894.28000000;1576689202.5971823
6896.24000000;1576689204.7586172
6899.46000000;1576689206.8602002
6897.61000000;1576689209.3222497
6898.59000000;1576689211.3701043
6899.00000000;1576689213.3900068
6899.00000000;1576689215.4008784
6899.00000000;1576689217.75384
6899.66000000;1576689220.3458214
6899.05000000;1576689222.492776
6900.24000000;1576689224.683121
6905.13000000;1576689226.6886058
6907.45000000;1576689228.9082613
6911.14000000;1576689230.7187288
6915.26000000;1576689232.7534971
6920.69000000;1576689234.7913084
6914.30000000;1576689236.7988758
6910.08000000;1576689238.8096488
6905.32000000;1576689240.8437161
6907.55000000;1576689243.1710637
6905.49000000;1576689245.4724362
6900.31000000;1576689247.4790626
6902.41000000;1576689249.4833124
6900.52000000;1576689251.5524693
6900.09000000;1576689253.6076996
6898.69000000;1576689255.629864
6895.48000000;1576689257.6679544
6897.68000000;1576689259.8329308
6900.00000000;1576689262.0342398
6897.70000000;1576689264.0543282
6897.24000000;1576689266.1370833
6895.40000000;1576689268.5574756
6897.09000000;1576689270.7189262
6894.30000000;1576689273.03596
6894.53000000;1576689275.098292
6893.90000000;1576689277.152293
6895.33000000;1576689279.384686
6894.56000000;1576689281.5298274
6892.11000000;1576689283.5877044
6888.49000000;1576689285.6162992
6885.46000000;1576689287.7447782
6884.21000000;1576689289.7812567
6884.09000000;1576689291.8825963
6889.61000000;1576689293.9108014
6887.68000000;1576689296.023972
6886.44000000;1576689298.043907
6886.30000000;1576689300.268924
6883.50000000;1576689302.4591901
6882.53000000;1576689304.5128462
6882.02000000;1576689306.7065043
6880.96000000;1576689308.8636997
6881.98000000;1576689311.4740944
6885.00000000;1576689313.486903
6889.16000000;1576689315.5813317
6889.07000000;1576689317.8707194
6887.67000000;1576689319.9001324
6885.98000000;1576689322.1327271
6885.00000000;1576689324.2212646
6888.05000000;1576689326.460068
6885.00000000;1576689328.5164325
6885.44000000;1576689330.6017172
6885.83000000;1576689332.922446
6892.14000000;1576689335.4529665
6893.15000000;1576689337.4838955
6896.22000000;1576689339.5545938
6893.24000000;1576689341.6018887
6890.88000000;1576689343.604096
6892.52000000;1576689345.7144065
6892.61000000;1576689347.7919219
6895.57000000;1576689349.98016
6896.24000000;1576689351.9980018
6891.61000000;1576689354.1773245
6894.71000000;1576689356.181126
6896.08000000;1576689358.2084997
6897.46000000;1576689360.4118738
6897.59000000;1576689362.4156408
6893.61000000;1576689364.6479309
6893.50000000;1576689366.815778
6893.14000000;1576689368.8678503
6893.72000000;1576689371.1330764
6894.72000000;1576689373.3439157
6895.00000000;1576689375.3986197
6894.08000000;1576689377.4421039
6890.77000000;1576689379.8379955
6889.03000000;1576689381.7729392
6887.70000000;1576689383.7432675
6886.29000000;1576689385.9572582
