,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,buy_base_asset_volume,buy_quote_asset_volume,ignore
3939,1531803600000,6700.00000000,6714.78000000,6671.01000000,6688.91000000,1738.60271200,1531807199999,11639404.65215558,8733,779.79739100,5221264.90538334,0
3940,1531807200000,6687.76000000,6688.91000000,6652.04000000,6669.00000000,1496.86117500,1531810799999,9985400.66758114,7548,822.77206200,5489138.02192202,0
3941,1531810800000,6669.00000000,6700.00000000,6666.67000000,6696.67000000,1515.55894300,1531814399999,10135230.59138635,6896,917.33245200,6134398.51082593,0
3942,1531814400000,6696.67000000,6734.99000000,6691.52000000,6716.04000000,1432.93528000,1531817999999,9622704.03039978,7109,889.41531500,5973277.96903359,0
3943,1531818000000,6716.58000000,6717.14000000,6688.91000000,6698.21000000,1058.13287200,1531821599999,7091647.81131251,6535,604.06671900,4048662.16806361,0
3944,1531821600000,6698.22000000,6721.65000000,6696.01000000,6717.10000000,1173.63062100,1531825199999,7868848.82304182,6152,730.27139900,4896192.95801580,0
3945,1531825200000,6717.10000000,6724.24000000,6668.06000000,6675.76000000,1359.50423100,1531828799999,9115924.06467177,6701,756.15676000,5071077.25136676,0
3946,1531828800000,6675.76000000,6704.00000000,6667.72000000,6694.37000000,1289.31890700,1531832399999,8625157.43347902,7872,750.94747500,5023918.07855757,0
3947,1531832400000,6694.37000000,6699.91000000,6674.35000000,6690.00000000,1166.28490500,1531835999999,7802131.16997842,6759,758.08092100,5071867.83651897,0
3948,1531836000000,6687.03000000,6743.27000000,6685.00000000,6717.82000000,1543.89833700,1531839599999,10368055.02624761,9758,756.97553500,5082835.71035702,0
3949,1531839600000,6717.83000000,6795.00000000,6717.80000000,6778.31000000,2190.77730700,1531843199999,14783784.16628500,12489,1312.60946900,8857639.57557345,0
3950,1531843200000,6776.68000000,6779.46000000,6728.84000000,6756.31000000,1625.06040100,1531846799999,10970204.72769894,9258,844.74425600,5702361.79423812,0
3951,1531846800000,6756.30000000,7270.53000000,6753.01000000,7180.95000000,7928.27426600,1531850399999,55666601.15767427,39485,4132.03337800,28931504.75640994,0
3952,1531850400000,7185.99000000,7468.99000000,7175.57000000,7345.00000000,8238.65784700,1531853999999,60643887.88578988,44602,3858.22708600,28393156.37662491,0
3953,1531854000000,7343.03000000,7374.98000000,7261.00000000,7289.64000000,2972.00204200,1531857599999,21774150.07607119,18325,1649.90684600,12085761.57277802,0
3954,1531857600000,7289.64000000,7325.00000000,7289.29000000,7317.00000000,2384.24844600,1531861199999,17433809.87058185,11468,1383.40424200,10115920.54896946,0
3955,1531861200000,7313.97000000,7385.67000000,7300.83000000,7360.00000000,2400.96401100,1531864799999,17647332.83939536,13181,1321.51920000,9713703.97188288,0
3956,1531864800000,7359.99000000,7369.01000000,7272.00000000,7317.09000000,2315.37628900,1531868399999,16967601.41845169,12656,1218.05401800,8933014.34264939,0
3957,1531868400000,7315.00000000,7338.00000000,7299.98000000,7317.44000000,1488.86895500,1531871999999,10900192.78597108,8829,923.45745800,6761269.38181715,0
3958,1531872000000,7317.44000000,7374.00000000,7309.64000000,7343.00000000,1484.89048300,1531875599999,10902046.14286746,10127,842.16050200,6182498.67929321,0
3959,1531875600000,7340.01000000,7350.00000000,7315.59000000,7340.70000000,1682.75909000,1531879199999,12345355.42051046,7943,996.36147400,7309930.17052168,0
3960,1531879200000,7340.70000000,7455.00000000,7339.39000000,7401.09000000,2540.75198800,1531882799999,18738829.81431449,14081,1441.65104900,10635031.93944146,0
3961,1531882800000,7401.09000000,7550.00000000,7400.00000000,7457.03000000,4158.96601600,1531886399999,31140538.75246679,22998,2030.91861100,15205992.59953724,0
3962,1531886400000,7459.00000000,7480.55000000,7399.00000000,7428.57000000,2318.89714400,1531889999999,17216551.50136603,11645,1300.14051000,9652049.77172492,0
3963,1531890000000,7428.17000000,7475.00000000,7410.01000000,7455.00000000,1856.48661400,1531893599999,13808817.74483202,9743,1020.79955800,7592317.69415027,0
3964,1531893600000,7453.45000000,7477.91000000,7450.89000000,7467.98000000,1516.83642000,1531897199999,11320592.00884462,8614,800.82581500,5976993.03888684,0
3965,1531897200000,7465.19000000,7473.86000000,7416.10000000,7434.00000000,1967.53527600,1531900799999,14629687.63639674,10720,1021.08242400,7592609.07803089,0
3966,1531900800000,7434.00000000,7438.13000000,7310.48000000,7368.54000000,3096.15883800,1531904399999,22805544.12593723,16894,1488.84581500,10963923.65421025,0
3967,1531904400000,7367.18000000,7407.66000000,7363.07000000,7401.81000000,1253.18752100,1531907999999,9253564.83636943,8532,737.19572000,5443597.95960374,0
3968,1531908000000,7401.83000000,7433.49000000,7365.10000000,7401.05000000,1900.83711100,1531911599999,14066622.40692345,9646,1162.80330300,8605767.89774949,0
3969,1531911600000,7403.62000000,7433.58000000,7388.97000000,7419.00000000,1509.89753200,1531915199999,11193924.43590095,9140,858.53181600,6365465.84008569,0
3970,1531915200000,7418.02000000,7472.02000000,7406.23000000,7435.89000000,2149.66106200,1531918799999,16009771.78532491,11665,1215.70809600,9052892.53078813,0
3971,1531918800000,7435.90000000,7469.37000000,7386.12000000,7457.01000000,2197.76475400,1531922399999,16330531.54581269,12232,1095.08044600,8138991.27210035,0
3972,1531922400000,7458.14000000,7531.30000000,7431.66000000,7453.00000000,3276.01489200,1531925999999,24466733.41793480,17154,1741.56633000,13009576.45565070,0
3973,1531926000000,7451.71000000,7453.01000000,7360.40000000,7428.73000000,2447.16297300,1531929599999,18139547.88182987,13956,1175.70143600,8715964.14550380,0
3974,1531929600000,7428.46000000,7462.00000000,7415.32000000,7435.00000000,2002.57994700,1531933199999,14899152.41312663,11347,1048.60297700,7801608.54780016,0
3975,1531933200000,7435.00000000,7516.15000000,7432.65000000,7505.00000000,2175.82876600,1531936799999,16243607.00072476,12847,1274.43002400,9515482.79581305,0
3976,1531936800000,7505.00000000,7588.08000000,7383.44000000,7429.94000000,5120.09060400,1531940399999,38376918.50236125,23381,2660.01752300,19951726.22607108,0
3977,1531940400000,7429.94000000,7446.92000000,7336.13000000,7396.99000000,3912.78236300,1531943999999,28893386.60701427,21860,1737.29249100,12830076.49589604,0
3978,1531944000000,7396.83000000,7398.01000000,7225.38000000,7334.42000000,5100.22012700,1531947599999,37175539.89195414,29133,2472.54980000,18025104.85704737,0
3979,1531947600000,7334.40000000,7355.01000000,7290.01000000,7321.95000000,1508.68659600,1531951199999,11061556.60897326,11195,767.74275600,5629217.41964807,0
3980,1531951200000,7321.94000000,7380.00000000,7262.12000000,7362.19000000,2434.72729700,1531954799999,17829923.99637743,13569,1366.28484200,10006561.12241146,0
3981,1531954800000,7362.19000000,7394.23000000,7340.00000000,7381.90000000,1874.92003600,1531958399999,13821168.73018871,9527,940.08899800,6929757.17604662,0
3982,1531958400000,7381.88000000,7381.90000000,7301.10000000,7341.25000000,1722.31469100,1531961999999,12646419.10477468,10218,896.48636500,6585723.69616722,0
3983,1531962000000,7340.00000000,7340.28000000,7270.00000000,7293.96000000,1460.54854800,1531965599999,10666869.17881159,9904,805.91992900,5886518.90805023,0
3984,1531965600000,7291.31000000,7338.98000000,7270.00000000,7323.99000000,1104.00749000,1531969199999,8071470.19134112,8218,678.86931800,4964745.43987226,0
3985,1531969200000,7323.99000000,7350.21000000,7313.72000000,7316.00000000,1159.18451200,1531972799999,8498409.67236771,7430,624.45927100,4578701.46682753,0
3986,1531972800000,7316.00000000,7346.60000000,7311.00000000,7315.02000000,1055.48042000,1531976399999,7732585.37024340,6389,564.13968000,4133181.56730694,0
3987,1531976400000,7315.03000000,7343.85000000,7306.00000000,7330.74000000,1136.35046900,1531979999999,8321111.54980085,6431,656.72918000,4809038.90353970,0
3988,1531980000000,7334.58000000,7366.16000000,7329.50000000,7343.66000000,1442.34800700,1531983599999,10600195.57383621,9190,868.18392200,6380686.46980500,0
3989,1531983600000,7340.65000000,7349.94000000,7308.23000000,7316.66000000,1569.89951000,1531987199999,11514434.34770234,7196,1003.01645700,7357515.30383060,0
3990,1531987200000,7316.67000000,7339.45000000,7291.37000000,7326.61000000,1230.39807200,1531990799999,9010479.63808285,7446,664.37795900,4866482.57675233,0
3991,1531990800000,7326.60000000,7429.43000000,7325.24000000,7411.49000000,2048.26437200,1531994399999,15102954.58032560,12036,1230.39138000,9072304.94266388,0
3992,1531994400000,7414.00000000,7422.63000000,7374.12000000,7374.72000000,1357.29995900,1531997999999,10038366.96582710,8825,728.52859400,5388302.34612227,0
3993,1531998000000,7374.72000000,7440.48000000,7364.78000000,7414.49000000,1521.22745000,1532001599999,11247596.63751124,8820,814.97748000,6025813.16238524,0
3994,1532001600000,7419.65000000,7450.00000000,7408.89000000,7428.83000000,1881.17139700,1532005199999,13973768.89627575,11039,981.67047400,7292521.93898047,0
3995,1532005200000,7428.83000000,7521.86000000,7420.00000000,7489.98000000,3029.61034700,1532008799999,22629433.59476679,15832,1855.02380800,13852840.23065305,0
3996,1532008800000,7489.92000000,7490.00000000,7435.05000000,7462.65000000,2400.91824600,1532012399999,17908652.25721509,12569,1180.47886300,8803486.24364635,0
3997,1532012400000,7462.74000000,7491.57000000,7373.25000000,7392.35000000,2640.98474200,1532015999999,19620249.18202599,13456,1321.63168800,9819484.53446922,0
3998,1532016000000,7392.35000000,7423.73000000,7352.00000000,7370.00000000,2582.78913800,1532019599999,19090560.07694199,12064,1327.02025100,9807747.89293305,0
3999,1532019600000,7370.01000000,7435.00000000,7368.00000000,7421.88000000,2153.57687500,1532023199999,15965623.84499963,11079,1172.12149700,8689548.29794447,0
4000,1532023200000,7422.28000000,7454.39000000,7404.00000000,7427.00000000,1982.70530200,1532026799999,14724159.90045688,8057,1082.05578900,8035637.30605820,0
4001,1532026800000,7424.92000000,7490.00000000,7416.10000000,7448.78000000,1373.23324600,1532030399999,10242672.56484269,9485,776.11742900,5788437.13534732,0
4002,1532030400000,7450.00000000,7488.00000000,7414.14000000,7421.84000000,1260.94727300,1532033999999,9401678.87454475,9878,712.04054300,5309685.80826409,0
4003,1532034000000,7418.77000000,7460.00000000,7415.72000000,7432.89000000,717.16784000,1532037599999,5336766.26268221,5688,392.93796400,2924286.55683102,0
4004,1532037600000,7432.91000000,7576.28000000,7431.00000000,7485.95000000,2772.58508200,1532041199999,20801940.65717812,14735,1459.89424700,10947153.14081706,0
4005,1532041200000,7485.95000000,7511.59000000,7421.00000000,7466.21000000,1615.24344900,1532044799999,12051882.21693164,9612,885.88433300,6607819.86174578,0
4006,1532044800000,7468.86000000,7479.82000000,7367.00000000,7406.69000000,2060.99272900,1532048399999,15259490.55713864,11924,1001.87748900,7417522.80199069,0
4007,1532048400000,7402.05000000,7461.31000000,7385.76000000,7457.69000000,1385.34174400,1532051999999,10287727.57898993,8656,748.31308100,5555700.84673324,0
4008,1532052000000,7457.69000000,7474.38000000,7431.03000000,7458.27000000,1053.50628100,1532055599999,7855715.65035002,6792,463.68325700,3458133.23266676,0
4009,1532055600000,7458.27000000,7473.30000000,7435.01000000,7461.35000000,1163.43309100,1532059199999,8674291.44881148,8113,637.86825500,4756192.12213691,0
4010,1532059200000,7461.35000000,7479.00000000,7439.85000000,7452.48000000,992.71413900,1532062799999,7397220.03062785,6281,505.67353900,3768314.61482964,0
4011,1532062800000,7452.81000000,7464.20000000,7411.84000000,7417.31000000,1213.62289200,1532066399999,9029139.66772864,8474,660.54979100,4914638.11544694,0
4012,1532066400000,7419.68000000,7440.00000000,7336.66000000,7372.57000000,2353.62681900,1532069999999,17397630.06182234,14608,1014.68067800,7504546.71046318,0
4013,1532070000000,7376.28000000,7449.99000000,7356.00000000,7449.99000000,2009.89812300,1532073599999,14862381.19395053,11467,1176.70280600,8700481.59293416,0
4014,1532073600000,7443.50000000,7500.02000000,7430.00000000,7465.71000000,2266.61087400,1532077199999,16925222.99852480,12475,1331.15420600,9941512.22701987,0
4015,1532077200000,7465.71000000,7485.00000000,7435.05000000,7440.00000000,1493.99524000,1532080799999,11145130.39123733,8799,859.91441100,6415880.02414964,0
4016,1532080800000,7440.00000000,7473.98000000,7438.95000000,7467.99000000,1033.17661300,1532084399999,7706221.37444241,5766,635.89777900,4743568.18400499,0
4017,1532084400000,7467.89000000,7517.86000000,7461.31000000,7504.65000000,1466.34326100,1532087999999,10975117.86541966,7938,881.61024400,6599860.46428931,0
4018,1532088000000,7504.00000000,7517.99000000,7444.90000000,7462.33000000,1649.59898100,1532091599999,12321388.32295446,8640,912.84214800,6817026.33141396,0
4019,1532091600000,7466.59000000,7483.48000000,7447.37000000,7482.07000000,1123.57849900,1532095199999,8392500.36410219,6660,607.42897200,4537156.32722757,0
4020,1532095200000,7482.07000000,7504.25000000,7436.40000000,7479.27000000,2104.81983700,1532098799999,15741029.16881794,9985,1086.90059900,8128214.38202599,0
4021,1532098800000,7480.86000000,7521.07000000,7451.00000000,7467.93000000,1434.53015300,1532102399999,10733029.31945444,8276,731.45471100,5475317.20303556,0
4022,1532102400000,7468.96000000,7700.00000000,7467.94000000,7473.51000000,5417.68659100,1532105999999,41077378.06714969,26360,2683.14967500,20343503.61253163,0
4023,1532106000000,7473.51000000,7500.00000000,7273.12000000,7328.66000000,5888.97731600,1532109599999,43500635.33906857,27133,2696.36639300,19928337.38518434,0
4024,1532109600000,7328.66000000,7390.00000000,7273.00000000,7361.00000000,2882.56406200,1532113199999,21151704.58505910,12938,1363.23094000,10008929.72949533,0
4025,1532113200000,7361.22000000,7387.31000000,7300.00000000,7350.05000000,2094.14653400,1532116799999,15385283.54390614,10373,1163.05194700,8546895.42260868,0
4026,1532116800000,7353.37000000,7373.93000000,7325.68000000,7348.14000000,1258.78560400,1532120399999,9252132.18396281,6907,768.28372900,5646601.62566842,0
4027,1532120400000,7348.18000000,7370.14000000,7296.00000000,7298.00000000,1263.67384300,1532123999999,9278963.12465002,7787,666.72284400,4897265.80248755,0
4028,1532124000000,7300.99000000,7373.50000000,7280.00000000,7351.63000000,1536.56585500,1532127599999,11239432.52390008,9564,777.04244500,5687677.01549713,0
4029,1532127600000,7351.65000000,7360.00000000,7305.55000000,7337.53000000,992.12436600,1532131199999,7273927.73384051,5475,632.18468300,4635411.72036372,0
4030,1532131200000,7337.47000000,7338.19000000,7211.00000000,7235.04000000,2924.51540900,1532134799999,21275478.43597742,12566,1400.21888800,10194816.52861968,0
4031,1532134800000,7238.99000000,7273.10000000,7224.00000000,7269.23000000,1162.39105000,1532138399999,8427570.97875825,9295,612.64101800,4441626.58294452,0
4032,1532138400000,7269.22000000,7303.91000000,7260.19000000,7280.73000000,1324.80459500,1532141999999,9651669.76067636,7558,731.85484200,5332354.60638271,0
4033,1532142000000,7282.37000000,7295.44000000,7260.00000000,7280.02000000,1237.87297900,1532145599999,9011154.49781939,5444,739.19015100,5381859.55726460,0
4034,1532145600000,7280.01000000,7306.00000000,7255.93000000,7305.00000000,1124.10117000,1532149199999,8181372.26479115,5246,639.41504200,4653995.85608902,0
4035,1532149200000,7304.99000000,7330.00000000,7287.24000000,7328.99000000,1493.09681600,1532152799999,10916428.88971068,7684,893.49614200,6532890.92907908,0
4036,1532152800000,7328.94000000,7359.63000000,7315.65000000,7340.00000000,990.38801800,1532156399999,7267031.85239667,7085,587.92148200,4314499.18533760,0
4037,1532156400000,7340.24000000,7348.43000000,7319.54000000,7321.27000000,1094.08784400,1532159999999,8023641.97926713,5517,619.45446700,4543140.07265287,0
4038,1532160000000,7324.00000000,7334.50000000,7302.94000000,7316.94000000,769.03805200,1532163599999,5630106.02579716,5766,468.66754300,3431402.01914797,0
4039,1532163600000,7316.12000000,7350.00000000,7310.00000000,7326.34000000,923.15227800,1532167199999,6763803.38493221,5547,554.07710100,4059959.40427328,0
4040,1532167200000,7326.31000000,7331.00000000,7288.22000000,7301.24000000,1144.75556400,1532170799999,8363856.04117102,6745,576.25642700,4210439.82645632,0
4041,1532170800000,7300.96000000,7332.87000000,7293.00000000,7314.19000000,1085.11801100,1532174399999,7926090.33033711,4881,638.35357500,4662678.11549230,0
4042,1532174400000,7314.18000000,7357.13000000,7297.44000000,7337.05000000,1063.95588500,1532177999999,7795760.10692718,5585,659.59946800,4833050.24725002,0
4043,1532178000000,7337.00000000,7374.64000000,7337.00000000,7351.12000000,1590.93043100,1532181599999,11709954.21928211,7237,729.98083800,5372778.95667651,0
4044,1532181600000,7357.07000000,7391.60000000,7351.13000000,7353.09000000,1170.49615700,1532185199999,8624942.74681835,8114,736.55389900,5428140.37414286,0
4045,1532185200000,7356.24000000,7419.54000000,7350.00000000,7391.63000000,1381.16114700,1532188799999,10203279.83370626,10438,782.23858300,5777527.42101278,0
4046,1532188800000,7394.87000000,7433.73000000,7380.01000000,7398.00000000,1203.32023900,1532192399999,8910378.56190722,8894,680.11382700,5036443.76464017,0
4047,1532192400000,7400.00000000,7430.00000000,7379.13000000,7414.49000000,1399.24024800,1532195999999,10367323.66692840,6626,842.51261200,6243626.77827589,0
4048,1532196000000,7412.75000000,7442.12000000,7411.01000000,7433.77000000,1132.39223900,1532199599999,8409624.54917131,6803,717.10525700,5325943.65177428,0
4049,1532199600000,7433.78000000,7447.00000000,7390.13000000,7422.92000000,1092.36509000,1532203199999,8107664.60072750,7154,653.55044900,4851344.56761494,0
4050,1532203200000,7422.92000000,7458.47000000,7410.97000000,7417.91000000,1063.09017700,1532206799999,7897754.31056624,6109,689.83304100,5125253.70440428,0
4051,1532206800000,7417.91000000,7430.00000000,7396.08000000,7404.99000000,1102.64210500,1532210399999,8178770.56292990,5148,737.91010200,5473588.68061796,0
4052,1532210400000,7404.99000000,7428.99000000,7401.00000000,7425.02000000,687.78667600,1532213999999,5100790.14727381,4620,359.11110200,2662567.06568278,0
4053,1532214000000,7425.04000000,7429.63000000,7398.77000000,7398.78000000,725.78811100,1532217599999,5381969.48085869,4839,377.32670600,2798138.47983054,0
4054,1532217600000,7399.25000000,7444.99000000,7339.00000000,7443.99000000,1202.13144200,1532221199999,8894885.48997324,7117,627.72871800,4650027.35075204,0
4055,1532221200000,7444.00000000,7484.23000000,7430.00000000,7484.00000000,1304.23012700,1532224799999,9715091.68090037,5754,696.35130900,5187771.55747295,0
4056,1532224800000,7483.63000000,7487.49000000,7422.00000000,7425.78000000,1259.08715300,1532228399999,9379559.51209463,4897,853.71063700,6359731.34709134,0
4057,1532228400000,7426.57000000,7433.33000000,7404.00000000,7422.93000000,906.98155200,1532231999999,6729835.18270038,4390,503.80058700,3738372.84184742,0
4058,1532232000000,7422.93000000,7422.93000000,7375.50000000,7397.21000000,1186.09717300,1532235599999,8778842.49791981,4894,643.48400400,4763419.56503163,0
4059,1532235600000,7397.21000000,7419.11000000,7380.00000000,7412.43000000,521.99249500,1532239199999,3862502.02209624,3419,345.02166000,2553026.78005409,0
4060,1532239200000,7413.69000000,7415.00000000,7370.10000000,7399.99000000,1140.24613300,1532242799999,8426201.18890263,4905,618.06993100,4567528.48983684,0
4061,1532242800000,7399.99000000,7403.69000000,7376.61000000,7395.03000000,848.84894000,1532246399999,6272742.36389301,3469,555.04841200,4101325.15517256,0
4062,1532246400000,7395.03000000,7460.00000000,7392.80000000,7443.58000000,1251.58343200,1532249999999,9303036.73676241,6131,724.29051900,5383801.16142150,0
4063,1532250000000,7443.44000000,7460.00000000,7427.76000000,7436.50000000,1114.60527000,1532253599999,8293791.74180308,4584,654.44968200,4870724.90420929,0
4064,1532253600000,7436.51000000,7466.00000000,7426.53000000,7454.64000000,943.72488400,1532257199999,7031669.15287183,4328,648.12578400,4829285.92386247,0
4065,1532257200000,7454.64000000,7469.99000000,7440.10000000,7445.02000000,913.22713700,1532260799999,6808188.27699194,3811,540.16135100,4027482.73177974,0
4066,1532260800000,7446.00000000,7463.00000000,7434.95000000,7439.99000000,869.90785100,1532264399999,6475870.04965684,3680,643.78839300,4793046.96270068,0
4067,1532264400000,7439.99000000,7485.78000000,7429.92000000,7464.71000000,1069.83225600,1532267999999,7974557.97891038,5325,537.32858500,4006553.77765439,0
4068,1532268000000,7464.69000000,7522.00000000,7455.00000000,7500.01000000,1738.93015800,1532271599999,13012698.44671746,9447,969.69547200,7256032.47419561,0
4069,1532271600000,7500.00000000,7555.00000000,7489.08000000,7527.38000000,2227.92615800,1532275199999,16758788.35821284,12268,1119.75723700,8423545.85646837,0
4070,1532275200000,7527.99000000,7539.90000000,7486.40000000,7519.51000000,1181.25685100,1532278799999,8883422.16125690,7514,710.10090200,5341138.99751949,0
4071,1532278800000,7510.63000000,7525.00000000,7484.40000000,7502.00000000,1610.44032000,1532282399999,12080456.03115814,5551,982.17643400,7368672.22518457,0
4072,1532282400000,7505.70000000,7536.18000000,7500.25000000,7520.29000000,1063.71615800,1532285999999,8000366.86835375,4420,616.39099600,4635393.23031819,0
4073,1532286000000,7520.01000000,7536.00000000,7515.20000000,7528.05000000,1137.71583500,1532289599999,8562899.34502785,3866,763.73053200,5748124.02438441,0
4074,1532289600000,7528.04000000,7552.00000000,7523.22000000,7536.02000000,830.84925400,1532293199999,6262044.66628309,4405,477.28274800,3597598.62213207,0
4075,1532293200000,7539.11000000,7582.40000000,7342.63000000,7371.01000000,3567.26514000,1532296799999,26518860.79031593,19275,1505.18032100,11194622.50173641,0
4076,1532296800000,7371.01000000,7433.47000000,7335.50000000,7407.46000000,1395.46340200,1532300399999,10307741.22084501,7544,720.31330500,5323320.50441889,0
4077,1532300400000,7409.52000000,7419.43000000,7382.82000000,7394.79000000,984.15931900,1532303999999,7285183.07379431,3717,630.77077300,4670003.73399068,0
4078,1532304000000,7394.78000000,7480.00000000,7375.00000000,7469.78000000,1510.39130500,1532307599999,11222967.64196925,6162,824.19078200,6124998.64790057,0
4079,1532307600000,7469.77000000,7514.06000000,7449.99000000,7514.06000000,1297.52358200,1532311199999,9703393.57932853,5045,720.35787300,5386751.32057821,0
4080,1532311200000,7514.06000000,7670.00000000,7510.71000000,7647.00000000,4435.71063300,1532314799999,33743322.96721909,19679,2629.67396400,20001760.44344027,0
4081,1532314800000,7631.79000000,7649.00000000,7602.17000000,7623.00000000,983.70821800,1532318399999,7502512.80171053,5107,409.12342600,3120765.98961732,0
4082,1532318400000,7623.00000000,7710.00000000,7623.00000000,7674.77000000,1705.72015600,1532321999999,13083042.47190228,9145,886.82141800,6803852.83566432,0
4083,1532322000000,7673.79000000,7674.77000000,7630.00000000,7654.39000000,807.20566400,1532325599999,6175816.52713677,4747,370.45112900,2834490.28818704,0
4084,1532325600000,7651.83000000,7710.00000000,7648.00000000,7690.00000000,1294.33543700,1532329199999,9936678.33405906,6698,760.13339500,5836918.07642636,0
4085,1532329200000,7690.00000000,7790.00000000,7654.25000000,7758.94000000,2693.95603700,1532332799999,20846312.71475197,14558,1486.87127300,11507833.82176615,0
4086,1532332800000,7758.95000000,7763.87000000,7682.00000000,7721.64000000,2194.13865900,1532336399999,16943218.47486554,13028,1185.90525900,9160024.30660093,0
4087,1532336400000,7721.63000000,7726.29000000,7668.89000000,7717.01000000,1656.11339200,1532339999999,12755128.63597961,9617,831.51923300,6404904.42850178,0
4088,1532340000000,7719.09000000,7726.09000000,7666.00000000,7692.50000000,2002.22290200,1532343599999,15421212.78106138,7598,1126.98264400,8681492.83845272,0
4089,1532343600000,7692.51000000,7718.00000000,7666.00000000,7695.00000000,1792.73599700,1532347199999,13800072.86431325,9534,919.08513600,7075788.71431482,0
4090,1532347200000,7695.00000000,7718.02000000,7671.00000000,7710.13000000,1453.01726300,1532350799999,11177350.59162420,7098,861.78035800,6628944.39712321,0
4091,1532350800000,7708.00000000,7732.25000000,7708.00000000,7719.17000000,1489.84125900,1532354399999,11499449.85540225,8189,888.27414500,6856415.53971066,0
4092,1532354400000,7719.16000000,7733.02000000,7687.59000000,7697.75000000,1230.48308600,1532357999999,9487612.32374745,7582,616.92381500,4756643.27090637,0
4093,1532358000000,7700.97000000,7752.00000000,7697.66000000,7733.74000000,1431.60449200,1532361599999,11061471.49371712,9044,817.18705700,6313585.57537481,0
4094,1532361600000,7731.50000000,7749.00000000,7698.02000000,7741.76000000,1522.94614600,1532365199999,11769740.86360212,9453,823.56205300,6366357.42511838,0
4095,1532365200000,7741.76000000,7758.00000000,7713.29000000,7734.92000000,1406.35962900,1532368799999,10874990.46527709,8697,823.38773500,6367556.53130254,0
4096,1532368800000,7734.91000000,7833.00000000,7638.80000000,7743.80000000,4026.98975100,1532372399999,31180334.95577553,20342,2077.29429500,16094221.30403120,0
4097,1532372400000,7742.73000000,7809.68000000,7731.00000000,7755.00000000,1721.61491400,1532375999999,13372261.49573872,9926,896.32185000,6962253.72573452,0
4098,1532376000000,7757.00000000,7780.00000000,7700.00000000,7708.06000000,1405.20420500,1532379599999,10869476.47599382,8315,723.01404300,5594643.09461751,0
4099,1532379600000,7708.52000000,7766.00000000,7703.00000000,7762.03000000,936.09303100,1532383199999,7245724.93997238,6496,555.35801900,4298550.04927132,0
4100,1532383200000,7762.03000000,7775.11000000,7720.00000000,7730.00000000,1337.20545100,1532386799999,10366757.28803807,6927,828.17068500,6420601.59960890,0
4101,1532386800000,7728.05000000,7734.83000000,7699.00000000,7721.01000000,1311.22546200,1532390399999,10117696.03922384,6789,694.06033900,5356056.81131785,0
4102,1532390400000,7721.65000000,7737.19000000,7696.00000000,7724.98000000,1095.33297200,1532393999999,8451132.82322450,7477,631.27412500,4871772.18296243,0
4103,1532394000000,7724.98000000,7770.19000000,7721.00000000,7749.76000000,1234.67092400,1532397599999,9559780.28156870,7133,740.16379800,5730537.77135706,0
4104,1532397600000,7749.75000000,7780.99000000,7720.00000000,7740.31000000,1505.01393900,1532401199999,11669354.54363782,8175,1002.60547500,7775919.76112695,0
4105,1532401200000,7740.31000000,7795.28000000,7737.23000000,7774.00000000,1961.54119400,1532404799999,15237575.98526006,11441,1255.99997500,9756865.06499098,0
4106,1532404800000,7771.18000000,7888.00000000,7766.59000000,7865.34000000,3685.68602800,1532408399999,28854505.45917940,18406,2040.28515300,15970982.22950235,0
4107,1532408400000,7865.34000000,8043.23000000,7865.00000000,7985.99000000,5440.50117000,1532411999999,43324464.95198990,27230,3075.66793900,24493192.69195222,0
4108,1532412000000,7982.76000000,8007.00000000,7940.20000000,7989.00000000,2381.23876300,1532415599999,18995143.22838921,16484,1311.46602000,10463389.10937030,0
4109,1532415600000,7988.98000000,8047.37000000,7987.24000000,8031.00000000,2223.91536100,1532419199999,17838576.31411629,13214,1168.76236700,9374652.69773170,0
4110,1532419200000,8031.01000000,8042.00000000,7966.10000000,7991.53000000,1865.07850200,1532422799999,14907878.41815925,10411,1004.65537600,8029017.55184665,0
4111,1532422800000,7991.55000000,8038.98000000,7982.16000000,8024.96000000,1556.98622800,1532426399999,12475349.18445066,8263,910.09226700,7292053.93105855,0
4112,1532426400000,8022.05000000,8145.05000000,8014.19000000,8144.51000000,2963.43500000,1532429999999,23951741.52372124,15718,1668.92447100,13489620.80326430,0
4113,1532430000000,8140.18000000,8280.00000000,8095.00000000,8257.99000000,3303.51288900,1532433599999,27002067.42535989,19139,1940.80312400,15864865.44414781,0
4114,1532433600000,8257.98000000,8371.93000000,8125.00000000,8219.54000000,5671.81003000,1532437199999,46766755.08729499,30718,2757.80296500,22754102.51751878,0
4115,1532437200000,8218.71000000,8268.00000000,8150.00000000,8246.05000000,2817.13788200,1532440799999,23135068.88178257,17591,1458.90204300,11982737.13886081,0
4116,1532440800000,8248.89000000,8262.00000000,8120.01000000,8167.99000000,4331.88559200,1532444399999,35487936.56573479,19008,1889.51563500,15486753.85097499,0
4117,1532444400000,8167.98000000,8219.02000000,8143.27000000,8180.27000000,2421.05536900,1532447999999,19803134.15440685,11318,1361.65666200,11137513.51954233,0
4118,1532448000000,8182.40000000,8197.20000000,8160.90000000,8188.97000000,1662.36276700,1532451599999,13595932.53054739,7781,984.84537700,8054752.51629050,0
